Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
11-Jun-2025,"INR 13,435,292.11",365.0,BIBHUTI BHUSHAN NAIK,11-Jun-2025 01:07 PM,WORKL9.pdf (536.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 29.05.2025,1,2864579,JAI BAJRANGBALI INFRA,22-Mar-2025 01:56 PM,Rejected-Finance,DUE TO L2 BIDDER,11-Jun-2025 01:04 PM,1.0,2867249.0,M/S RAMESH KUMAR AGRAWAL,INR,"13,435,292.11",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_111394_11,16/OPHWC/2024-25,"Constn. of 6 nos. F type Qtrs. at Kesinga F.S, Kalahandi",Technical,five bidder have participated,Bikram Keshari Malla,27-Mar-2025 06:22 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,BIBHUTI BHUSHAN NAIK,11-Jun-2025 01:04 PM,finsummary_532407.pdf (425.30 KB),Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,09-May-2025 11:25 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,08-May-2025 05:05 PM,09-May-2025 10:30 AM,techsummary_532407.pdf (358.55 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",Orissa State Police Housing and Welfare Corporation Ltd,16/OPHWC/2024-25,2025_OSPHW_111394_11,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,08-Mar-2025 11:00 AM,25-Mar-2025 10:30 AM,08-Mar-2025 11:00 AM,24-Mar-2025 05:00 PM,NA ,NA ,08-Mar-2025 11:00 AM,24-Mar-2025 05:00 PM,09-May-2025 10:30 AM,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,"1,58,000",Yes,fixed,,Nil,Nil,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"Constn. of 6 nos. F type Qtrs. at Kesinga F.S, Kalahandi",Building Work,Please refer Tender documents  ,NA ,"1,58,04,367",Civil Works - Buildings,NA ,Tender,90.0,365.0,Kalahandi,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,AOC
,,,,,,,2,2867249,M/S RAMESH KUMAR AGRAWAL,24-Mar-2025 04:52 PM,Accepted-AOC,QUALIFIED BIDDER,11-Jun-2025 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,3,2862777,N. SWAYAM SIDDHA,21-Mar-2025 08:27 PM,Rejected-Technical,Due to non submission of adequate similar nature of work as per DTCN Clause No. 11 and 110(j) and adequate valid document to secure qualifying marks in Sch C as per DTCN Clause No. 13 and 110(f),08-May-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,2867014,SRI SANJAY SARKAR,24-Mar-2025 03:38 PM,Rejected-Finance,DUE TO L3 BIDDER,11-Jun-2025 01:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,5,2865710,T. Srinivas Rao,23-Mar-2025 09:44 PM,Rejected-Technical,Absent in the Point of Presentation as per DTCN Cl.110(m).,08-May-2025 05:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
