S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,ICICI BANK,"48,500",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,SE (R and B) Angul-34/ 2024-25,2025_EICCL_110272_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Superintending Engineer Angul R and B Division,O/O the Superintending Engineer Angul RB Division,06-Feb-2025 05:00 PM,17-Feb-2025 11:00 AM,06-Feb-2025 05:00 PM,15-Feb-2025 05:00 PM,NA ,NA ,06-Feb-2025 05:00 PM,15-Feb-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,P/R to Chhendipada Jarpada road from 20.700km to 23.0km for the year 2024-25.,P/R to Chhendipada Jarpada road from 20.700km to 23.0km for the year 2024-25.,Please refer Tender documents. ,NA ,"48,44,855",Civil Works - Roads,NA ,Tender,90.0,30.0,ANGUL,759122.0,NA ,NA ,NA ,O/O the Superintending Engineer Angul RB Division,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid Cost and EMD online, GSTIN, PAN, RC, Affidavit, and Other documents as per DTCN.",AOC,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,2025_EICCL_110272_4,SE (R and B) Angul-34/ 2024-25,P/R to Chhendipada Jarpada road from 20.700km to 23.0km for the year 2024-25.,PK HARIPAL SE,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,03-Jun-2025 01:18 PM,finsummary_528892.pdf (692.22 KB),Finance,The validity of the tender is subject to the result of detail scrutiny of documents submitted by the bidder online.,Shasmita Parida,06-Mar-2025 11:58 AM,finance_528892.pdf,BOQ Comparative Chart,1.0,2817074.0,S T CONSTRUCTION PROPRITOR SRI SHANKAR PRASAD AGARWALLA,INR,"4,118,611",1,2816678,BIBHU PRASAD PADHI,13-Feb-2025 06:32 PM,Rejected-AOC,L3 Bidder,03-Jun-2025 01:26 PM,03-Jun-2025,"INR 4,118,611",30.0,Pratap Kumar Haripal,03-Jun-2025 01:25 PM,WO.pdf (75.00 KB),Agreement No. 1127 P1 of 2024-25 (Contract value excluding GST) Date of Commencement- 07.03.2025 Date of Completion- 06.04.2025,PK HARIPAL SE,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,03-Jun-2025 01:10 PM,techsummary_528892.pdf (939.75 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,2815118,DEVEN KUMAR AGARWALLA,14-Feb-2025 06:08 PM,Rejected-AOC,L2 Bidder,03-Jun-2025 01:26 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2816961,Manoranjan Mohanty,13-Feb-2025 09:55 PM,Rejected-AOC,Lottery looser,03-Jun-2025 01:26 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2815767,PRAVAT RANJAN BHUYAN,14-Feb-2025 08:04 PM,Rejected-Technical,Disqualified,03-Jun-2025 01:10 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2819415,PRAVAT RANJAN SAHOO,15-Feb-2025 03:11 PM,Rejected-AOC,Lottery looser,03-Jun-2025 01:26 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2817118,Ramdev Buildcon Prop Manasi Manjari Rout,14-Feb-2025 11:30 AM,Rejected-AOC,Lottery looser,03-Jun-2025 01:26 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,2816967,Sai Shakti Mohanty,13-Feb-2025 10:02 PM,Rejected-AOC,Lottery looser,03-Jun-2025 01:26 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,8,2817074,S T CONSTRUCTION PROPRITOR SRI SHANKAR PRASAD AGARWALLA,13-Feb-2025 11:52 PM,Accepted-AOC,Lottery winner,03-Jun-2025 01:26 PM,,,,,,,,,,,,,,AOC
