Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
Finance,opened,Akshaya Kumar Naik,29-Jun-2025 01:38 PM,finance_517248.pdf,BOQ Comparative Chart,1.0,2664680.0,DILLIP KUMAR MOHANTA,INR,"714,199",CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,2024_CERWI_107349_4,RWDKNJ -05/2024-2025,S/R to Mahiskudar to Badpurunapani Road for the year 2024 25,Akhaya Ku Naik,Internal,,Akshaya Kumar Naik,29-Jun-2025 01:49 PM,finsummary_517248.pdf (887.64 KB),Akhaya Ku Naik,Internal,,Akshaya Kumar Naik,29-Jun-2025 01:45 PM,techsummary_517248.pdf (911.36 KB),1,2664208,BHARAT GUPTA,25-Nov-2024 02:44 PM,Rejected-AOC,Disqualified,29-Jun-2025 01:52 PM,29-Jun-2025,"INR 714,199",30.0,Akshaya Kumar Naik,29-Jun-2025 01:52 PM,A.pdf (893.00 KB),AOC,CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,RWDKNJ -05/2024-2025,2024_CERWI_107349_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTIN,AFFIDAVIT,NO Relation,Similar Nature of Work (Work Experience),Machineries AS per DTCN","4,000",0.0,Nil,Nil,No,21-Nov-2024 11:00 AM,28-Nov-2024 11:00 AM,21-Nov-2024 11:00 AM,27-Nov-2024 05:00 PM,21-Nov-2024 11:00 AM ,26-Nov-2024 05:00 PM ,21-Nov-2024 11:00 AM,27-Nov-2024 05:00 PM,S/R to Mahiskudar to Badpurunapani Road for the year 2024 25,S/R to Mahiskudar to Badpurunapani Road for the year 2024 25,Please refer Tender documents. ,NA ,"8,40,136",Civil Works - Roads,NA ,Tender,90.0,30.0,"Karanjia,Mayurbhanj",757037.0,NA ,NA ,NA ,"O/O of the SE RW DIVISION,KARANJIA",No ,No,"8,401",Yes,percentage,1.0%,Nil,Nil,"SE RW DIVISION,KARANJIA","O/O of the SE RW DIVISION,KARANJIA",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2664680,DILLIP KUMAR MOHANTA,25-Nov-2024 04:38 PM,Accepted-AOC,qualified,29-Jun-2025 01:52 PM,,,,,,,AOC,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2666129,DIPTIRANI RAY,27-Nov-2024 09:56 AM,Rejected-AOC,Disqualified,29-Jun-2025 01:52 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2667604,GOLAPI NAYAK,26-Nov-2024 06:58 PM,Rejected-AOC,Disqualified,29-Jun-2025 01:52 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2666258,ITISHREE MOHANTA,26-Nov-2024 12:31 PM,Rejected-AOC,Disqualified,29-Jun-2025 01:52 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2664937,JAY GOPAL GIRI,25-Nov-2024 07:48 PM,Rejected-AOC,Disqualified,29-Jun-2025 01:52 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2668066,PADMALOCHAN MOHANTA,27-Nov-2024 08:45 AM,Rejected-AOC,Disqualified,29-Jun-2025 01:52 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
