Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"6,000",Nil,Nil,No,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, PAN, EMD, Paper Cost and other Documents as per DTCN",28-Nov-2024 06:00 PM,10-Dec-2024 11:00 AM,28-Nov-2024 06:00 PM,09-Dec-2024 05:00 PM,NA ,NA ,28-Nov-2024 06:00 PM,09-Dec-2024 05:00 PM,Rourkela Municipal Corporation,MC/RMC/38/2024,2024_RMC_107691_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of RCC Drain with cover slab from Siva Mandir to Prafula Nayak House, Jagda, W.No 37.",work,Please refer Tender documents. ,NA ,"22,30,000",Civil Works - Others,NA ,Tender,90.0,120.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela",No ,No,"22,300",Yes,fixed,,Nil,Nil,AOC,Finance,EMD refund,Birendra Nanda,29-Jan-2025 04:51 PM,finance_518418.pdf,BOQ Comparative Chart,1,2690156,ANNAPURNA HITEKSHA ENTERPRISES,09-Dec-2024 02:55 PM,Not Admitted-Fee/PreQual/Technical/Finance,Price Bid not complied,29-Jan-2025 04:52 PM,Commissioner,External,"Joint Commissioner, Executive Engineer, Audit Officer",Birendra Nanda,29-Jan-2025 05:14 PM,techsummary_518418.pdf (1146.55 KB),30-Jun-2025,"INR 1,895,871.5",120.0,Birendra Nanda,30-Jun-2025 04:26 PM,MCM38.pdf (1147.00 KB),Awarded to Annapurna Hiteksha,1.0,2689649.0,SHRINIBAS DASH,INR,"1,895,871.5",Commissioner,External,"Audit Officer, Executive Engineer, Joint Commissioner",Birendra Nanda,30-Jun-2025 04:10 PM,finsummary_518418.pdf (1146.55 KB),Rourkela Municipal Corporation,2024_RMC_107691_2,MC/RMC/38/2024,"Construction of RCC Drain with cover slab from Siva Mandir to Prafula Nayak House, Jagda, W.No 37.",AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2681489,DUSMANTA KUMAR BHOLA,04-Dec-2024 03:44 PM,Rejected-Technical,By The Tender Committee,29-Jan-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2689763,ESHRAUEL HAQUE,09-Dec-2024 12:29 PM,Rejected-Technical,By The Tender Committee,29-Jan-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2689679,JITENDRA KUMAR NAYAK,09-Dec-2024 11:59 AM,Rejected-Technical,By The Tender Committee,29-Jan-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2688612,KAILASH CHANDRA SAMAL,08-Dec-2024 01:55 PM,Rejected-Technical,By The Tender Committee,29-Jan-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2683034,KAVYA CONSTRUCTION,05-Dec-2024 11:52 AM,Rejected-Technical,By The Tender Committee,29-Jan-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2689584,Manoj Kumar Jena,09-Dec-2024 11:27 AM,Rejected-Technical,By The Tender Committee,29-Jan-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2690297,MITRA SEKHAR PARIDA,09-Dec-2024 03:38 PM,Rejected-Technical,By The Tender Committee,29-Jan-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2690319,M/S DISTRIBUTION HOUSE,09-Dec-2024 03:44 PM,Rejected-Technical,By The Tender Committee,29-Jan-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2690361,MS KANHA CONSTRUCTION,09-Dec-2024 03:58 PM,Rejected-Technical,By The Tender Committee,29-Jan-2025 05:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
