S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1,2877871,AMIT CONSTRUCTION,07-Apr-2025 01:13 PM,Rejected-AOC,Rejected,03-Jun-2025 08:29 AM,Municipal Bodies||Brajrajnagar Municipality,2025_ORULB_111970_13,BRJNRM-07/2024-25,Const. of C.C. Road and Drain late Purusottam Thakur House to Badal Chandra Dash House at Lamtibahal.,1.0,2877801.0,M/S RAKESH KUMAR RUNGTA,INR,"1,593,236.4",03-Jun-2025,"INR 1,900,000",90.0,Chandramani Swain,03-Jun-2025 08:29 AM,13.pdf (192.00 KB),Finance,ok,Chandramani Swain,05-May-2025 11:39 AM,finance_534597.pdf,BOQ Comparative Chart,"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality.",Internal,"Accountant, Auditor, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,03-Jun-2025 08:26 AM,finsummary_534597.pdf (757.28 KB),"Sri Krishna Gopal Sitani, Chairperson, Brajrajnagar Municipality.",Internal,"Accountant, Auditor, Asst. Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality.",Chandramani Swain,03-Jun-2025 08:23 AM,techsummary_534597.pdf (757.28 KB),AOC,Municipal Bodies||Brajrajnagar Municipality,BRJNRM-07/2024-25,2025_ORULB_111970_13,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,Executive Officer Brajrajnagar Municipality,Brajrajnagar Municipality At-Lamtibahal PO-Brajrajnagar Dist-Jharsuguda,Const. of C.C. Road and Drain late Purusottam Thakur House to Badal Chandra Dash House at Lamtibahal.,C.C. Road and Drain,Please refer Tender documents ,NA ,"19,00,000",Civil Works - Others,NA ,Tender,90.0,90.0,Brajrajnagar Municipal Area,768216.0,NA ,NA ,NA ,Brajrajnagar Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, T.P., E.M.D. copy, PAN, GST, Affidavit and other relevant documents of this DTCN",27-Mar-2025 05:00 PM,08-Apr-2025 11:00 AM,27-Mar-2025 05:00 PM,07-Apr-2025 05:00 PM,NA ,NA ,27-Mar-2025 05:00 PM,07-Apr-2025 05:00 PM,"6,000",0.0,Nil,Nil,No,"19,000",Yes,fixed,,Nil,Nil,AOC
2,2877801,M/S RAKESH KUMAR RUNGTA,07-Apr-2025 11:54 AM,Accepted-AOC,Accepted,03-Jun-2025 08:29 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,,,,AOC
