Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
31-Dec-2024 09:00 AM,07-Jan-2025 11:00 AM,31-Dec-2024 09:00 AM,06-Jan-2025 04:00 PM,31-Dec-2024 09:00 AM ,06-Jan-2025 02:00 PM ,31-Dec-2024 09:00 AM,06-Jan-2025 04:00 PM,"4,000",0.0,Nil,Nil,No,1.0,ICICI BANK,S/R to Banitia Market to Muktapadi road for the Year 2024-25,Repairs of Roads,"PAN,GST,RC and other relevant document as per DTCN ",NA ,"5,93,121",Civil Works - Roads,NA ,Tender,90.0,30.0,Bhadrak,756100.0,NA ,NA ,NA ,"O/O the Superintending Engineer, R.W.Division, Bha",No ,No,CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK,TCN 06 of 2024-25,2024_CERWI_108869_15,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Superintending Engineer,"O/O the Superintending Engineer, R.W.Division, Bhadrak",1.0,Fee/PreQual/Technical/Finance,.pdf,TCN06 of 24-25,"5,931",Yes,percentage,1.0%,Nil,Nil,AOC,Executive Engineer,Internal,,Kanan Pradhan,16-May-2025 11:13 AM,finsummary_522649.pdf (126.41 KB),Executive Engineer,Internal,,Kanan Pradhan,15-May-2025 01:05 PM,techsummary_522649.pdf (126.41 KB),CE RW I||RWCIRCLE-BALASORE||RWDIVISION-BHADRAK,2024_CERWI_108869_15,TCN 06 of 2024-25,S/R to Banitia Market to Muktapadi road for the Year 2024-25,1.0,2730070.0,IPSITA MOHAPATRA,INR,"504,212",1,2730697,CHAKRADHAR DAS,05-Jan-2025 05:14 PM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system,30-Jun-2025 12:31 PM,30-Jun-2025,"INR 504,212",30.0,Kanan Pradhan,30-Jun-2025 12:30 PM,698.pdf (1691.00 KB),Finance,Total 7 nos Bidder,Kanan Pradhan,15-May-2025 11:29 AM,finance_522649.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2731266,Gobinda Chandra Sahoo,06-Jan-2025 09:20 AM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system,30-Jun-2025 12:31 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2730070,IPSITA MOHAPATRA,05-Jan-2025 12:09 PM,Accepted-AOC,successful Bidder selected through transparent lottery system,30-Jun-2025 12:31 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2731419,JANAKILATA SAHOO,06-Jan-2025 11:09 AM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system,30-Jun-2025 12:31 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2730772,SANATAN KHILAR,05-Jan-2025 06:26 PM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system,30-Jun-2025 12:31 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2731494,Shreya Constrotech,06-Jan-2025 11:40 AM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system,30-Jun-2025 12:31 PM,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,7,2732135,SUSANTA KUMAR UPADHYAYA,06-Jan-2025 01:53 PM,Rejected-AOC,Unsuccessful Bidder selected through transparent lottery system,30-Jun-2025 12:31 PM,,,,,,,,,,,,,AOC
