Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage
06-Jun-2025,"INR 4,872,400",385.0,Santanu Kumar Ray,22-Jun-2025 02:58 PM,1671.pdf (3606.00 KB),"Gopesh Shrivastava, Director, Ecometrix Consultants Pvt. Ltd., Unit No.: DCB-119, IDCO lnfo Park, DLF Cyber City, Chandaka lndustrial Estate, Patia, Bhubaneswar, Odisha-751024",Director Town Planning Odisha,Internal,Procurement Specialist HUDD Planning Member BDA Assistant Town Planner DTP Scientist ORSAC,Chandi Prasad Biswal,06-Jun-2025 12:20 PM,finsummary_521283.pdf (943.17 KB),1,2737870,ALL INDIA INSTITUTE OF LOCAL SELF GOVERNMENT,20-Jan-2025 01:57 PM,Rejected-AOC,L2,22-Jun-2025 02:58 PM,Technical,Technical Bid Opened,Santanu Kumar Ray,22-Jan-2025 03:35 PM,,Finance,Finance Bid Opened,Sanjukta Mohanty,12-Feb-2025 06:43 PM,,BOQ Comparative Chart,Housing and Urban Development Department||Directorate of Town Planning,2024_HUDD_108545_1,"02-DTP-HUDD,Dt.18-12-2024","Consultancy Services for Sub-Scheme on Formulation of GIS based CDP / Master Plan for Class-II Seven towns with Population of 50,000 - 99,999 under AMRUT 2.0 under Three Packages in Odisha State",1.0,2752068.0,Ecometrix Consultants Pvt. Ltd.,INR,"4,872,400","Director, Town Planning, Odisha",Internal,"Asst. Town Planner DTP Odisha, Procurement Specialist HUD Dept, Chief Executive or Representative ORSAC, Under Secretary (Reforms) HUD Dept, AFA-cum-Deputy Secretary HU.D Dept, Planning Member BDA",Santanu Kumar Ray,12-Feb-2025 06:19 PM,12-Feb-2025 06:30 PM,techsummary_521283.pdf (408.54 KB),AOC,1.0,Fee/PreQual/Technical,.pdf,"Tender Fee / Pre-qualification / Technical Eligibility, as detailed in RFP Documents",Housing and Urban Development Department||Directorate of Town Planning,"02-DTP-HUDD,Dt.18-12-2024",2024_HUDD_108545_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"Director, Directorate of Town Planning","Directorate of Town Planning, HUD Department, Power House Square, Unit-V, Keshari Nagar, Bhubaneswar, Dist.Khurda, Odisha","Consultancy Services for Sub-Scheme on Formulation of GIS based CDP / Master Plan for Class-II Seven towns with Population of 50,000 - 99,999 under AMRUT 2.0 under Three Packages in Odisha State","Consultancy Services for Sub-Scheme on Formulation of GIS based CDP / Master Plan for Class-II Seven towns with Population of 50,000 - 99,999 under AMRUT 2.0 under Three Packages in Odisha State, Package-1",As per RFP Document ,NA ,,Consultancy Services,Consultancy Services ,Tender,90.0,385.0,Bhubaneswar,751001.0,Bhubaneswar ,"Directorate of Town Planning, HUD Department, Power House Square, Unit-V, Keshari Nagar, Bhubaneswar, Dist.Khurda, Odisha ",06-Jan-2025 04:00 PM ,Bhubaneswar,No ,No,"5,00,000",No,fixed,,Nil,Nil,"10,000",Nil,Nil,No,20-Dec-2024 10:00 AM,21-Jan-2025 03:00 PM,20-Dec-2024 10:00 AM,20-Jan-2025 05:00 PM,20-Dec-2024 10:00 AM ,03-Jan-2025 03:00 PM ,20-Dec-2024 10:00 AM,20-Jan-2025 05:00 PM,12-Feb-2025 06:30 PM,AOC
,,,,,,,,,,,,,2,2752068,Ecometrix Consultants Pvt. Ltd.,20-Jan-2025 12:16 PM,Accepted-AOC,L1 AoC,22-Jun-2025 02:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,3,2760309,FEEDBACK INFRA PRIVATE LIMITED,20-Jan-2025 03:33 PM,Rejected-AOC,L5,22-Jun-2025 02:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2766081,mars planning & engineering services pvt ltd,20-Jan-2025 04:49 PM,Rejected-AOC,L4,22-Jun-2025 02:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2763750,STESALIT SYSTEMS LIMITED,20-Jan-2025 03:43 PM,Rejected-AOC,L3,22-Jun-2025 02:58 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
