S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"SUPPLY, INSTALLATION AND COMMISSIONING OF EQUIPMENT / MACHINERIES FOR THE LABORATORIES UNDER QUALITY CONTROL, (R AND B) DIVISION, BHUBANESWAR DURING THE FINANCIAL YEAR 2024-25","SUPPLY, INSTALLATION AND COMMISSIONING OF EQUIPMENT / MACHINERIES FOR THE LABORATORIES UNDER QUALITY CONTROL, (R AND B) DIVISION, BHUBANESWAR DURING THE FINANCIAL YEAR 2024-25",Please refer Tender Documents ,NA ,,Miscellaneous Goods,NA ,Tender,90.0,60.0,BHUBANESWAR,751001.0,BHUBANESWAR ,"DEPUTY DIRECTOR RESEARCH, RD AND QP, SACHIVALAYA MARG, UNIT-4, BHUBANESWAR ",18-Nov-2024 11:30 AM ,BHUBANESWAR,No ,No,"85,000",Yes,fixed,,Nil,Nil,EIC-CIVIL||EIC-CIVIL,02-DDR-RDQP-24-25,2024_EICCL_106644_1,Yes,Open Tender,Item Wise,Goods,2.0,No,No,Online,No,No,No,"DEPUTY DIRECTOR RESEARCH, RDAND QP","DEPUTY DIRECTOR RESEARCH, RD AND QP, SACHIVALAYA MARG, UNIT-4, BHUBANESWAR",11-Nov-2024 11:30 AM,11-Dec-2024 11:30 AM,11-Nov-2024 11:30 AM,10-Dec-2024 05:30 PM,NA ,NA ,11-Nov-2024 11:30 AM,10-Dec-2024 05:30 PM,30-Dec-2024 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,Tender documents,"6,000",0.0,Nil,Nil,No,1.0,1st corrigendum,Date,,AOC,23-Jun-2025,"INR 3,199,377",60.0,Gyana Nayak,23-Jun-2025 01:46 PM,Agreement.pdf (4602.00 KB),1,2683149,AIMIL LTD,09-Dec-2024 06:00 PM,Accepted-AOC,1st lowest bidder for the item at sl.no. 1.08 of the BOQ,23-Jun-2025 01:47 PM,Finance,FINANCIAL BID OPENED,Gyana Nayak,30-Dec-2024 05:49 PM,,BOQ Comparative Chart,Gyana prakash Nayak,Internal,,Gyana Nayak,26-Dec-2024 05:18 PM,30-Dec-2024 10:30 AM,techsummary_515157.pdf (4244.24 KB),Chief Engineer,Internal,,Gyana Nayak,23-Jun-2025 01:35 PM,finsummary_515157.pdf (5529.16 KB),EIC-CIVIL||EIC-CIVIL,2024_EICCL_106644_1,02-DDR-RDQP-24-25,"SUPPLY, INSTALLATION AND COMMISSIONING OF EQUIPMENT / MACHINERIES FOR THE LABORATORIES UNDER QUALITY CONTROL, (R AND B) DIVISION, BHUBANESWAR DURING THE FINANCIAL YEAR 2024-25",Technical,Technical bid opened,Gyana Nayak,11-Dec-2024 11:54 AM,,1.0,2658346.0,EIE INSTRUMENTS PVT LTD,INR,"1,992,855",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,AOC,,,,,,,2,2675957,AxisCal Instruments Pvt Ltd,03-Dec-2024 03:40 PM,Rejected-Technical,the agency is found to be non-responsive and disqualified due to non-compliance with qualification requirement as per clause no.- 6 B b of the DTCN.,26-Dec-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2683149.0,AIMIL LTD,INR,"150,122",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2671757,BALAJI ENTERPRISES,02-Dec-2024 05:58 PM,Rejected-Technical,Disqualified and rejected due to non-fulfillment of criteria as per clause no.- 6 B c and Annexure-III of DTCN,26-Dec-2024 05:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2690233.0,Hydraulic and Engineering Instruments,INR,"1,056,400",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2658346,EIE INSTRUMENTS PVT LTD,03-Dec-2024 04:50 PM,Accepted-AOC,"1st lowest bidder for the item at sl.no.1.01,1.02,1.05,1.06,1.07,1.09,1.10,1.11,1.12,1.13,1.14, 1.15,1.16,1.17,1.18,1.19,1.20 AND 1.21 of the BOQ",23-Jun-2025 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2690233,Hydraulic and Engineering Instruments,10-Dec-2024 03:20 PM,Accepted-AOC,1st lowest bidder for the item at sl.no.1.03 AND 1.04 of the BOQ,23-Jun-2025 01:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
