Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
21-Apr-2025 11:00 AM,06-May-2025 11:00 AM,21-Apr-2025 11:00 AM,05-May-2025 05:00 PM,21-Apr-2025 11:00 AM ,05-May-2025 05:00 PM ,21-Apr-2025 11:00 AM,05-May-2025 05:00 PM,"6,000",Nil,Nil,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||DHARAMAGARH Block,PS-DHG-T-1/2025-26,2025_PRDB_112569_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of CDPO Office building at Dharamgarh,Building,Please refer Tender documents. ,NA ,"18,12,522",Civil Works - Buildings,NA ,Tender,90.0,180.0,Dharmagarh,766015.0,NA ,NA ,NA ,"O/o Panchayat Samiti, Dharmagarh",No ,No,1.0,ICICI BANK,"27,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, RC, PAN, GST, No Relation certificate","Block Development officer, Dharmagarh","O/o Panchayat Samiti, Dharmagarh",AOC,1,2905427,AISCHARYA GOYAL,05-May-2025 01:31 PM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,11-Jun-2025,"INR 1,540,825",180.0,Karunakar Murmu,11-Jun-2025 11:30 AM,CDPO.pdf (158.00 KB),"Block Development Officer, Dharmagarh",Internal,,Karunakar Murmu,11-Jun-2025 11:25 AM,finsummary_536904.pdf (158.28 KB),Finance,20 nos. bidder participated,Sadasiv Nayak,08-May-2025 09:11 AM,,BOQ Comparative Chart,"Block Development Officer, Th.Rampur",Internal,,Karunakar Murmu,11-Jun-2025 11:03 AM,techsummary_536904.pdf (1401.53 KB),1.0,2905981.0,M/S DEBADATTA PATTNAIK,INR,"1,540,825",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Kalahandi||DHARAMAGARH Block,2025_PRDB_112569_2,PS-DHG-T-1/2025-26,Construction of CDPO Office building at Dharamgarh,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.xls,BOQ,,,AOC,2,2902837,AMIT KUMAR AGRAWAL,05-May-2025 01:49 PM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2905006,CH SUBASH CHANDRA PATRO,04-May-2025 02:39 PM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2905765,DHABALESWAR NAIK,05-May-2025 11:42 AM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2905606,GAJINDRA PRADHAN,05-May-2025 09:36 AM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2906259,KHIRASINDHU SAHU,05-May-2025 03:07 PM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2897794,KHUSBU AGRAWAL,05-May-2025 02:31 PM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2905653,MAHENDRA NAIK,05-May-2025 10:15 AM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2905670,Manaranjan Behera,05-May-2025 10:36 AM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2904301,MANOJ KUMAR AGRAWAL,03-May-2025 01:13 PM,Rejected-Finance,Disqualified,11-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
