Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"Constn. of 6 nos. F type Qtrs. at Kesinga PS, Kalahandi",Building Work,Please refer Tender documents  ,NA ,"1,54,97,508",Civil Works - Buildings,NA ,Tender,90.0,365.0,Kalahandi,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,Orissa State Police Housing and Welfare Corporation Ltd,15/OPHWC/2024-25,2025_OSPHW_110660_22,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,14-Feb-2025 06:55 PM,01-Mar-2025 10:30 AM,14-Feb-2025 06:55 PM,28-Feb-2025 05:00 PM,NA ,NA ,14-Feb-2025 06:55 PM,28-Feb-2025 05:00 PM,24-Apr-2025 10:30 AM,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,ICICI BANK,"1,55,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",AOC,Technical,SIX BIDDER HAVE PARTICIAPTED,Bikram Keshari Malla,04-Mar-2025 02:06 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,BIBHUTI BHUSHAN NAIK,11-Jun-2025 12:54 PM,finsummary_530212.pdf (388.02 KB),Finance,financial bid open and comparative generated,Bikram Keshari Malla,24-Apr-2025 11:16 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,23-Apr-2025 05:54 PM,24-Apr-2025 10:30 AM,techsummary_530212.pdf (196.97 KB),11-Jun-2025,"INR 13,746,289.58",365.0,BIBHUTI BHUSHAN NAIK,11-Jun-2025 12:56 PM,WORKED5.pdf (559.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 29.05.2025,1,2838556,ABHIMANYU NAIK,28-Feb-2025 08:38 AM,Rejected-Finance,DUE TO L3 BIDDER,11-Jun-2025 12:54 PM,1.0,2836451.0,Laxmi Chand Mittal,INR,"13,746,289.58",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_110660_22,15/OPHWC/2024-25,"Constn. of 6 nos. F type Qtrs. at Kesinga PS, Kalahandi",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,Other Document as per DTCN,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2841146,GIRISH CHANDRA BEHERA,28-Feb-2025 03:10 PM,Rejected-Finance,DUE TO L2 BIDDER,11-Jun-2025 12:54 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2840779,JAI BAJRANGBALI INFRA,27-Feb-2025 06:36 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,23-Apr-2025 05:54 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2836451,Laxmi Chand Mittal,26-Feb-2025 01:40 PM,Accepted-AOC,QUALIFIED BIDDER,11-Jun-2025 12:57 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2841708,N. SWAYAM SIDDHA,28-Feb-2025 04:44 PM,Rejected-Technical,Due to non submission of adequate similar nature of work as per DTCN Clause No. 11 and 110(j) and adequate valid document to secure qualifying marks in Sch C as per DTCN Clause No. 13 and 110(f).,23-Apr-2025 05:54 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2840982,Omprakash Biswal,28-Feb-2025 01:05 AM,Rejected-Technical,Non submission of EMD in online mode as per DTCN Cl. No. 06,23-Apr-2025 05:54 PM,,,,,,,,,,AOC
