Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage
"Enhancement of Connected Load 5Kw to 30Kw of Kalyan Mandap at Koelnagar, Rourkela.",Electrical,Please refer Tender documents. ,NA ,"7,77,000",Electrical Works,NA ,Tender,90.0,30.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela.",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, EMD, GST, PAN Paper cost and other Documents as per DTCN",26-Mar-2025 06:00 PM,10-Apr-2025 11:00 AM,26-Mar-2025 06:00 PM,09-Apr-2025 05:00 PM,NA ,NA ,26-Mar-2025 06:00 PM,09-Apr-2025 05:00 PM,"4,000",Nil,Nil,No,Rourkela Municipal Corporation,MC/RMC/18/2025,2025_RMC_111940_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"7,770",Yes,fixed,,Nil,Nil,"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela.",AOC,Finance,EMD refund,Birendra Nanda,30-Jun-2025 11:54 AM,finance_534438.pdf,BOQ Comparative Chart,Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Birendra Nanda,30-Jun-2025 12:08 PM,techsummary_534438.pdf (582.60 KB),1,2879647,DEEPSIKHA ENTERPRISES,09-Apr-2025 01:09 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:08 PM,30-Jun-2025,"INR 660,172.74",30.0,Birendra Nanda,30-Jun-2025 12:29 PM,BID18.pdf (583.00 KB),Awarded to Ajay Kumar Das,1.0,2878511.0,M/S AJAY KUMAR DAS,INR,"660,172.74",Rourkela Municipal Corporation,2025_RMC_111940_1,MC/RMC/18/2025,"Enhancement of Connected Load 5Kw to 30Kw of Kalyan Mandap at Koelnagar, Rourkela.",Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Birendra Nanda,30-Jun-2025 12:23 PM,finsummary_534438.pdf (582.60 KB),AOC
,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,2,2878109,JUPITER ENGINEERS,07-Apr-2025 07:49 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,2878511,M/S AJAY KUMAR DAS,07-Apr-2025 10:17 PM,Accepted-AOC,By The Tender Committee,30-Jun-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,2879477,M/S JANAKI ENGINEERING,09-Apr-2025 10:13 AM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,2876566,RAKESH PATTANAYAK,05-Apr-2025 12:55 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:08 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
