Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Executive Officer, Paralakhemundi Municipality","Executive Officer, Paralakhemundi Municipality","2,000",0.0,Nil,Nil,No,Construction of drain wall raising and cover plate at Elakala Street Part 2 and incomplete road,Drain work,Please refer Tender documents. ,NA ,"3,39,037",Civil Works - Others,NA ,Tender,90.0,60.0,Paralakhemundi Municipality,761200.0,NA ,NA ,NA ,Paralakhemundi Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, Valid GST Certificate, Pan Card, Cost of Tender Paper, EMD, Affidavit",Municipal Bodies||Parlakhemundi Municipal Council,01/PKDM-2025-26,2025_ORULB_112408_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,19-Apr-2025 10:00 AM,01-May-2025 11:00 AM,19-Apr-2025 10:00 AM,30-Apr-2025 05:00 PM,NA ,NA ,19-Apr-2025 10:00 AM,30-Apr-2025 05:00 PM,"3,390",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,20-Jun-2025 12:35 PM,finsummary_536080.pdf (6352.40 KB),"Nirmala Sethy, Chairperson, Paralakhemundi Municipality",Internal,"Executive Officer, Municipal Engineer, Accountant, APD(F) Zilla Parishad, Gajapati",LAXMAN KUMAR MURMU,20-Jun-2025 12:34 PM,techsummary_536080.pdf (6352.40 KB),20-Jun-2025,"INR 288,215",60.0,LAXMAN KUMAR MURMU,20-Jun-2025 12:37 PM,18.pdf (510.00 KB),1,2899870,CHINTADA AMBARISH,29-Apr-2025 12:46 PM,Accepted-AOC,L1,20-Jun-2025 12:37 PM,Municipal Bodies||Parlakhemundi Municipal Council,2025_ORULB_112408_18,01/PKDM-2025-26,Construction of drain wall raising and cover plate at Elakala Street Part 2 and incomplete road,1.0,2899870.0,CHINTADA AMBARISH,INR,"288,215.35",Finance,It will be finalized by the Tender Committee,LAXMAN KUMAR MURMU,09-May-2025 10:44 AM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,2,2899254,DAIPA SABAR,29-Apr-2025 06:47 AM,Rejected-AOC,L2,20-Jun-2025 12:37 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2902307,SASMITA KUMARI DAS,30-Apr-2025 03:57 PM,Rejected-AOC,L3,20-Jun-2025 12:37 PM,,,,,,,,,,,,,,,,AOC
