Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,SE (R and B) Angul-34/ 2024-25,2025_EICCL_110272_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Superintending Engineer Angul R and B Division,O/O the Superintending Engineer Angul RB Division,"16,300",Yes,fixed,,Nil,Nil,06-Feb-2025 05:00 PM,17-Feb-2025 11:00 AM,06-Feb-2025 05:00 PM,15-Feb-2025 05:00 PM,NA ,NA ,06-Feb-2025 05:00 PM,15-Feb-2025 05:00 PM,P/R to Angul Town road (Matia Sahi to Kamala Farm) from 0km to 0.818km for the year 2024-25.,P/R to Angul Town road (Matia Sahi to Kamala Farm) from 0km to 0.818km for the year 2024-25.,Please refer Tender documents. ,NA ,"16,24,019",Civil Works - Roads,NA ,Tender,90.0,30.0,ANGUL,759122.0,NA ,NA ,NA ,O/O the Superintending Engineer Angul RB Division,No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid Cost and EMD online, GSTIN, PAN, RC, Affidavit, and Other documents as per DTCN.","6,000",0.0,Nil,Nil,No,AOC,PK HARIPAL,Internal,K BEHERA Sr. DAO SK NAYAK ESTIMATOR,Pratap Kumar Haripal,09-Jun-2025 12:58 PM,finsummary_528877.pdf (416.72 KB),EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,2025_EICCL_110272_2,SE (R and B) Angul-34/ 2024-25,P/R to Angul Town road (Matia Sahi to Kamala Farm) from 0km to 0.818km for the year 2024-25.,1.0,2818568.0,SUNIL KUMAR SAHU,INR,"1,380,579",Finance,The validity of the tender is subject to the result of detail scrutiny of documents submitted by the bidder online.,Shasmita Parida,06-Mar-2025 12:00 PM,finance_528877.pdf,BOQ Comparative Chart,1,2815064,M/s.Bishal Construction,14-Feb-2025 06:39 PM,Rejected-AOC,L2 Bidder,09-Jun-2025 01:06 PM,09-Jun-2025,"INR 1,380,579",30.0,Pratap Kumar Haripal,09-Jun-2025 01:06 PM,WO.pdf (915.00 KB),Agreement No. 75 P1 of 2025-26 (Contract value excluding GST) Date of Commencement- 22.05.2025 Date of Completion- 21.06.2025,PK HARIPAL,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,09-Jun-2025 12:52 PM,techsummary_528877.pdf (601.54 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2818568,SUNIL KUMAR SAHU,14-Feb-2025 11:15 PM,Accepted-AOC,L1 Bidder,09-Jun-2025 01:06 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2817246,Vijaya Construction,14-Feb-2025 06:49 PM,Rejected-AOC,L3 Bidder,09-Jun-2025 01:06 PM,,,,,,,,,,,,,,AOC
