Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
PK HARIPAL SE,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,02-Jun-2025 12:17 PM,techsummary_521778.pdf (406.44 KB),02-Jun-2025,"INR 1,844,784",60.0,Pratap Kumar Haripal,02-Jun-2025 12:38 PM,WO.pdf (81.00 KB),Agreement No. 653 P1 of 2024-25 (Contract value excluding GST) Date of Commencement- 07.02.2025 Date of Completion- 06.04.2025,1,2735523,Saroj Kumar Pradhan,07-Jan-2025 06:37 PM,Accepted-AOC,Lottery winner,02-Jun-2025 12:38 PM,Finance,The validity of the tender is subject to the result of detail scrutiny of documents submitted by the bidder online.,Shasmita Parida,06-Mar-2025 11:18 AM,finance_521778.pdf,BOQ Comparative Chart,1.0,2735523.0,Saroj Kumar Pradhan,INR,"1,844,784",EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,2024_EICCL_108724_9,SE (R and B) Angul-23/ 2024-25,PR to Talcher town road such as providing SDBC from 2/500 to 2/750 and 3/665 to 4/465km,PK HARIPAL SE,Internal,K BEHERA Sr. DAO S PARIDA JE ESTIMATOR,Pratap Kumar Haripal,02-Jun-2025 12:30 PM,finsummary_521778.pdf (372.87 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Bid Cost and EMD online, GSTIN, PAN, RC, Affidavit, and Other documents as per DTCN.",Superintending Engineer Angul R and B Division,O/O the Superintending Engineer Angul RB Division,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,SE (R and B) Angul-23/ 2024-25,2024_EICCL_108724_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,24-Dec-2024 02:30 PM,09-Jan-2025 11:00 AM,24-Dec-2024 02:30 PM,08-Jan-2025 05:00 PM,NA ,NA ,24-Dec-2024 02:30 PM,08-Jan-2025 05:00 PM,1,ICICI BANK,"21,800",Yes,fixed,,Nil,Nil,PR to Talcher town road such as providing SDBC from 2/500 to 2/750 and 3/665 to 4/465km,PR to Talcher town road such as providing SDBC from 2/500 to 2/750 and 3/665 to 4/465km,Please refer Tender documents. ,NA ,"21,70,079",Civil Works - Roads,NA ,Tender,90.0,60.0,ANGUL,759122.0,NA ,NA ,NA ,O/O the Superintending Engineer Angul RB Division,No ,No,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,2,2733129,SUSHANTA KUMAR SAHOO,06-Jan-2025 07:14 PM,Rejected-AOC,Lottery looser,02-Jun-2025 12:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
