S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,CORRIGENDUM 3,Date,,1.0,ICICI BANK,Head(Contract and Procurement),"OMC Ltd., OMC House , Bhubaneswar",Supply and installation of Dinning Table and Chair for Ferro Chrome Plant (FCP) Canteen of OMC Ltd.,Supply and installation of Dinning Table and Chair for Ferro Chrome Plant (FCP) Canteen of OMC Ltd.,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,60.0,Ferro Chrome Plant (FCP) Canteen of OMC Ltd.,755020.0,NA ,NA ,NA ,"OMC Ltd., OMC House , Bhubaneswar",No ,No,21-Sep-2024 06:55 PM,28-Oct-2024 05:00 PM,21-Sep-2024 06:55 PM,28-Oct-2024 03:00 PM,21-Sep-2024 06:55 PM ,27-Sep-2024 05:00 PM ,21-Sep-2024 06:55 PM,28-Oct-2024 03:00 PM,16-Nov-2024 12:15 PM,Orissa Mining Corporation,"OMC/E-PROC/CP/028/2024-25, Dtd 21/09/2024",2024_OMC_105089_1,Yes,Limited,Item Rate,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Documents as per Annexure-6(Check list),"21,000",Yes,fixed,,Nil,Nil,0.0,0.0,Nil,Nil,No,AOC,24-Jun-2025,"INR 1,081,470",60.0,Aditya Kumar Jena,24-Jun-2025 12:34 PM,LOAFCP1.pdf (695.00 KB),Awarded for the work including GST,Finance,Opening summary,Sanjaya Kumar Sahoo,21-Nov-2024 01:13 PM,finance_507356.pdf,BOQ Comparative Chart,1.0,2571231.0,RAJ FURNITURE,INR,"1,081,470",GM(Finance),Internal,"Sr.Manager(Mech)CP, Sr.Manager(CA)Legal, AGM(Persnl)",Aditya Kumar Jena,24-Jun-2025 12:29 PM,finsummary_507356.pdf (769.63 KB),Technical,Technical opening summary,Nandini Nibedita Pal,29-Oct-2024 01:30 PM,technical_507356.pdf,Orissa Mining Corporation,2024_OMC_105089_1,"OMC/E-PROC/CP/028/2024-25, Dtd 21/09/2024",Supply and installation of Dinning Table and Chair for Ferro Chrome Plant (FCP) Canteen of OMC Ltd.,1,2593963,M/S ROYAL SAFE COMPANY KB,26-Oct-2024 04:55 PM,Rejected-Finance,Other than L1,24-Jun-2025 12:29 PM,GM(Finance),Internal,"Sr.Manager(Mech)CP, Sr(Manager)CA Legal, AGM(Persnl)",Nandini Nibedita Pal,16-Nov-2024 11:55 AM,16-Nov-2024 12:15 PM,techsummary_507356.pdf (731.74 KB),AOC
,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2586717,M/S WOOD ART,22-Oct-2024 01:29 PM,Rejected-Finance,Other than L1,24-Jun-2025 12:29 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Rate of GST,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2571231,RAJ FURNITURE,07-Oct-2024 02:59 PM,Accepted-AOC,Awarded for the work including GST,24-Jun-2025 12:35 PM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2569656,TRANSFORM FURNITURES PVT LTD,05-Oct-2024 07:26 PM,Rejected-Finance,Other than L1,24-Jun-2025 12:29 PM,,,,,,,,AOC
