S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"20,84,900",Yes,fixed,,Nil,Nil,EIC-CIVIL||EIC-CIVIL,CE-BRIDGES-11/2024-25,2024_EICCL_108479_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,21-Dec-2024 02:50 PM,09-Jan-2025 11:30 AM,21-Dec-2024 02:50 PM,08-Jan-2025 05:00 PM,21-Dec-2024 02:50 PM ,08-Jan-2025 05:00 PM ,21-Dec-2024 02:50 PM,08-Jan-2025 05:00 PM,06-Mar-2025 11:45 AM,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, Bid Security, GSTIN, PAN, RC and Affidavit",Improvement such as widening and strengthening of road from Fasimal to Chakuliabahal from Ch. 0/00 to 9/460 km in the District of Sambalpur for the year 2024-25,Improvement such as widening and strengthening of road from Fasimal to Chakuliabahal from Ch. 0/00 to 9/460 km in the District of Sambalpur for the year 2024-25,Please refer Tender documents. ,NA ,"20,84,85,718",Civil Works - Roads,NA ,Tender,90.0,365.0,In the District of Sambalpur,751001.0,NA ,NA ,NA ,"Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswa",No ,No,"Chief Engineer, Bridges, Odisha","Nirman Soudha, O/o EIC (Civil), Odisha, Bhubaneswar",AOC,EIC-CIVIL||EIC-CIVIL,2024_EICCL_108479_2,CE-BRIDGES-11/2024-25,Improvement such as widening and strengthening of road from Fasimal to Chakuliabahal from Ch. 0/00 to 9/460 km in the District of Sambalpur for the year 2024-25,Technical,Five bidders participated in this tender,Mamatamayee Pradhan,09-Jan-2025 05:07 PM,,"The Commissioner-cum-Secretary to Government, WD",Internal,"The CE, BRIDGES, Odisha, FA-cum-Special Secretary to Government, WD",Mamatamayee Pradhan,13-Jun-2025 08:58 PM,finsummary_521128.pdf (2023.56 KB),1.0,2732861.0,BKD INFRASTRUCTURE PRIVATE LIMITED,INR,"177,233,709",1,2732861,BKD INFRASTRUCTURE PRIVATE LIMITED,08-Jan-2025 12:42 PM,Accepted-AOC,1st lowest selected bidder,13-Jun-2025 09:04 PM,13-Jun-2025,"INR 177,233,709",365.0,Mamatamayee Pradhan,13-Jun-2025 09:04 PM,AOC_FASIMAL.pdf (2356.00 KB),"Agreement No.45 P1 of 2025-26 of SE, Sambalpur R and B Division No.-II, Sambalpur","Er.Purna Chandra Mohapatra, EIC (Civil), Odisha",Internal,"Er. D. C. Behera, CE, Bridges, Odisha, Er. D. Kaibarta, ACE, Bridges, Sri M. K. Sharma, DAO",Durga Charan Behera,03-Mar-2025 09:38 PM,06-Mar-2025 11:45 AM,techsummary_521128.pdf (3145.79 KB),Finance,Three bidder quoted 14.99 percent less,Mamatamayee Pradhan,06-Mar-2025 12:50 PM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2734268,Orient Constructions Pvt. Ltd.,08-Jan-2025 02:54 PM,Rejected-Finance,1st lowest bidder,13-Jun-2025 08:58 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other related documents as per DTCN,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2735748,SHANTI CONSTRUCTION SAMBALPUR PVT. LTD.,07-Jan-2025 07:55 PM,Rejected-Technical,Disqualified,03-Mar-2025 09:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2709531,Shree Balaji Engicons Limited,08-Jan-2025 12:07 PM,Rejected-Finance,1st lowest bidder,13-Jun-2025 08:58 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,5,2736678,SHREE BUILDERS,08-Jan-2025 02:11 PM,Rejected-Technical,Disqualified,03-Mar-2025 09:38 PM,,,,,,,,,,,,,,,,,,,,,AOC
