Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,09-Jun-2025 06:40 PM,techsummary_530003.pdf (409.01 KB),1,2834440,CHANDRABATI BISWAL,24-Feb-2025 11:14 AM,Accepted-AOC,Accepted,09-Jun-2025 07:05 PM,09-Jun-2025,"INR 1,204,072",60.0,Subas Chandra Sahoo,09-Jun-2025 07:04 PM,6521.pdf (282.00 KB),Work Order,Finance,Eleven bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Subas Chandra Sahoo,28-Feb-2025 07:55 PM,finance_530003.pdf,BOQ Comparative Chart,1.0,2834440.0,CHANDRABATI BISWAL,INR,"1,204,072",Municipal Bodies||Cuttack Municipal Corporation,2025_ORULB_110470_9,MC(CMC)CTC_Div-I_No.25/2024-25,Re-construction of road from Basantika Niwas to Sabita Niwas (infront of Rotary School at Sambadika Colony) in Ward No. 16.,Executive Engineer,Internal,Asst. Executive Engineer,Subas Chandra Sahoo,09-Jun-2025 06:46 PM,finsummary_530003.pdf (409.01 KB),AOC,1.0,ICICI BANK,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No.25/2024-25,2025_ORULB_110470_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,13-Feb-2025 05:30 PM,28-Feb-2025 11:00 AM,13-Feb-2025 05:30 PM,24-Feb-2025 05:00 PM,13-Feb-2025 05:30 PM ,24-Feb-2025 05:00 PM ,13-Feb-2025 05:30 PM,24-Feb-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.","7,080",0.0,Nil,Nil,No,"Executive Engineer, CD-I","At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012","14,200",Yes,fixed,,Nil,Nil,Re-construction of road from Basantika Niwas to Sabita Niwas (infront of Rotary School at Sambadika Colony) in Ward No. 16.,Re-construction of road from Basantika Niwas to Sabita Niwas (infront of Rotary School at Sambadika Colony) in Ward No. 16.,Please refer Tender documents. ,NA ,"14,16,400",Civil Works - Others,NA ,Tender,90.0,60.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane Badambadi",No ,No,AOC
,,,,,,2,2836039,DURGA MADHAB MOHANTY,24-Feb-2025 04:55 PM,Rejected-AOC,Rejected,09-Jun-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,3,2835765,MONALISHA BEHERA,24-Feb-2025 04:09 PM,Rejected-AOC,Rejected,09-Jun-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,2834903,PRADEEP KUMAR CHHATOI,24-Feb-2025 01:07 PM,Rejected-AOC,Rejected,09-Jun-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,5,2835827,PRAVAT CHANDRA BEHERA,24-Feb-2025 04:17 PM,Rejected-AOC,Rejected,09-Jun-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,6,2835404,PRAVAT KUMAR PRUSTY,24-Feb-2025 02:52 PM,Rejected-AOC,Rejected,09-Jun-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,7,2835777,SANJAY BEHERA,24-Feb-2025 04:26 PM,Rejected-AOC,Rejected,09-Jun-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,8,2835107,SANJAY KUMAR SETHY(SC),24-Feb-2025 01:42 PM,Rejected-AOC,Rejected,09-Jun-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,9,2833590,SHIBA SANKAR SETHI,23-Feb-2025 09:35 PM,Rejected-AOC,Rejected,09-Jun-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,10,2834847,SIBENDRA BEHERA,24-Feb-2025 12:56 PM,Rejected-AOC,Rejected,09-Jun-2025 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
