Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Technical,Technical opening summary,Aditya Kumar Jena,01-May-2025 05:42 PM,technical_535329.pdf,Director(HR),Internal,"CGM(Fin), Advisor(Legal), GM(CP), CGM(Mining)",Aditya Kumar Jena,21-Jun-2025 03:10 PM,finsummary_535329.pdf (522.86 KB),Orissa Mining Corporation,2025_OMC_112196_1,"OMC/E-PROC/CP/002/2025-26, Dated. 02/04/2025","Supply of Carbon Electrode Paste at Ferrochrome Plant, OMC Limited, Jajpur Road, Odisha",1.0,2897872.0,MARUTI ELECTRO CARBON,INR,"10,004,040",21-Jun-2025,"INR 10,004,040",180.0,Aditya Kumar Jena,21-Jun-2025 03:14 PM,LOACE.pdf (329.00 KB),Awarded for the work including GST,Finance,Financial opening summary,Aditya Kumar Jena,31-May-2025 11:14 AM,finance_535329.pdf,BOQ Comparative Chart,1,2897422,CARBON RESOURCES PVT. LTD.,30-Apr-2025 10:17 AM,Rejected-Finance,Other than L1 Excl. GST,21-Jun-2025 03:10 PM,GM(Finance),Internal,"Sr.Manager(CA)Legal, Sr.Manager(CP), FCP Unit head, AGM(Min)",Aditya Kumar Jena,29-May-2025 04:12 PM,30-May-2025 12:30 PM,techsummary_535329.pdf (614.90 KB),AOC,04-Apr-2025 06:15 PM,01-May-2025 05:00 PM,04-Apr-2025 06:15 PM,01-May-2025 03:00 PM,04-Apr-2025 06:15 PM ,14-Apr-2025 05:00 PM ,17-Apr-2025 11:00 AM,01-May-2025 03:00 PM,30-May-2025 12:30 PM,Head(Contract and Procurement),"OMC Ltd., OMC House, Bhubaneswar",Orissa Mining Corporation,"OMC/E-PROC/CP/002/2025-26, Dated. 02/04/2025",2025_OMC_112196_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,"1,73,600",Yes,fixed,,Nil,Nil,"Supply of Carbon Electrode Paste at Ferrochrome Plant, OMC Limited, Jajpur Road, Odisha","Supply of Carbon Electrode Paste at Ferrochrome Plant, OMC Limited, Jajpur Road, Odisha",Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,180.0,"Ferrochrome Plant, OMC Limited",755020.0,Through VC ,Through VC ,15-Apr-2025 04:30 PM ,"OMC Ltd., OMC House, Bhubaneswar",No ,No,1.0,Fee/PreQual/Technical,.pdf,"PAN,GSTIN AND OTHER DOCUMENTS AS PER DTCN",1.0,ICICI BANK,"5,900",0.0,Nil,Nil,Yes,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2899777,MAHARASHTRA CARBON PVT. LTD.,30-Apr-2025 12:44 PM,Rejected-Finance,Other than L1 Excl. GST,21-Jun-2025 03:10 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,ANY OTHER DOCUMENTS AS PER DTCN,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2897872,MARUTI ELECTRO CARBON,01-May-2025 12:50 PM,Accepted-AOC,Awarded fpr the work including GST,21-Jun-2025 03:15 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2886932,WESTERN ELECTRODES,30-Apr-2025 10:18 AM,Rejected-Technical,Due to non-submission of Partnership firm registration certificate,29-May-2025 04:12 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,RATE OF GST,,,,,,,,AOC
