Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Akhaya Ku Naik,Internal,,Akshaya Kumar Naik,29-Jun-2025 04:30 PM,techsummary_514808.pdf (953.94 KB),29-Jun-2025,"INR 1,071,406",60.0,Akshaya Kumar Naik,29-Jun-2025 04:38 PM,A.pdf (900.00 KB),1,2643257,SAROJ KUMAR SETHI,13-Nov-2024 12:36 PM,Accepted-AOC,qualified,29-Jun-2025 04:38 PM,1.0,2643257.0,SAROJ KUMAR SETHI,INR,"1,071,406",Finance,opened,Akshaya Kumar Naik,29-Jun-2025 04:23 PM,finance_514808.pdf,BOQ Comparative Chart,Akhaya Ku Naik,Internal,,Akshaya Kumar Naik,29-Jun-2025 04:34 PM,finsummary_514808.pdf (852.02 KB),CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,2024_CERWI_106533_5,RWDKNJ -03/2024-2025,Periodical Maintenance for Tintia to Tulsiposi Road renewal coat of SDBC for the year 2024 25,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTIN,AFFIDAVIT,No RELATION,Similar Nature of Work (Work Experience) Machineries As per DTCN",1,ICICI BANK,Periodical Maintenance for Tintia to Tulsiposi Road renewal coat of SDBC for the year 2024 25,Periodical Maintenance for Tintia to Tulsiposi Road renewal coat of SDBC for the year 2024 25,Please refer Tender documents. ,NA ,"12,60,329",Civil Works - Roads,NA ,Tender,90.0,60.0,"Karanjia,Mayurbhanj",757037.0,NA ,NA ,NA ,"O/O of the SE RW DIVISION,KARANJIA",No ,No,07-Nov-2024 06:00 PM,14-Nov-2024 11:00 AM,07-Nov-2024 06:00 PM,13-Nov-2024 05:00 PM,07-Nov-2024 06:00 PM ,12-Nov-2024 05:00 PM ,07-Nov-2024 06:00 PM,13-Nov-2024 05:00 PM,"6,000",0.0,Nil,Nil,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,RWDKNJ -03/2024-2025,2024_CERWI_106533_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"SE RW DIVISION,KARANJIA","O/O of the SE RW DIVISION,KARANJIA","12,603",Yes,percentage,1.0%,Nil,Nil,AOC
,,,,,,,,,,,,2,2643951,SMT. SUCHISMITA PANDA,13-Nov-2024 01:51 PM,Rejected-AOC,Disqualified,29-Jun-2025 04:38 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
