Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Head(Contract and Procurement),"OMC Ltd., OMC House, Bhubaneswar",1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"PAN,GSTIN AND OTHER DOCUMENTS AS PER DTCN",1.0,Corrigendum 1,Technical Bid,,Orissa Mining Corporation,"OMC/E-PROC/CP/053/2024-25, Dtd 13/03/2025",2025_OMC_111685_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,Supply of Transformers to various mines of OMC,Supply of Transformers to various mines of OMC,Please refer Tender documents. ,NA ,,Miscellaneous Goods,NA ,Tender,180.0,210.0,At different mines of OMC,751001.0,Through VC ,Through VC ,20-Mar-2025 03:30 PM ,"OMC Ltd., OMC House, Bhubaneswar",No ,No,14-Mar-2025 11:00 AM,08-Apr-2025 05:00 PM,14-Mar-2025 11:00 AM,08-Apr-2025 03:00 PM,14-Mar-2025 11:00 AM ,19-Mar-2025 05:00 PM ,25-Mar-2025 11:00 AM,08-Apr-2025 03:00 PM,23-May-2025 05:00 PM,"11,800",0.0,Nil,Nil,Yes,"8,61,900",Yes,fixed,,Nil,Nil,AOC,Director(HR),Internal,"CGM(Fin),GM(CP),Advisor(Legal), GM(Elect)",Sanjaya Kumar Sahoo,20-May-2025 04:57 PM,23-May-2025 05:00 PM,techsummary_533195.pdf (785.68 KB),1,2873952,APYRON TECHNOLOGIES INDIA PVT LTD,08-Apr-2025 01:50 PM,Rejected-Finance,Other than L1 Excl. GST,21-Jun-2025 03:24 PM,Finance,Financial opening summary,Sanjaya Kumar Sahoo,23-May-2025 05:48 PM,finance_533195.pdf,BOQ Comparative Chart,25-Jun-2025,"INR 25,547,000",210.0,Sanjaya Kumar Sahoo,25-Jun-2025 11:35 AM,LOATransformer.pdf (291.00 KB),Awarded for the work including GST,1.0,2878760.0,Transfix India Pvt Ltd,INR,"25,547,000",Orissa Mining Corporation,2025_OMC_111685_1,"OMC/E-PROC/CP/053/2024-25, Dtd 13/03/2025",Supply of Transformers to various mines of OMC,Director(HR),Internal,"CGM(Fin), GM(CP), Advisor(Legal), GM(Elect.)",Sanjaya Kumar Sahoo,21-Jun-2025 03:24 PM,finsummary_533195.pdf (542.68 KB),Technical,Technical opening summary,Sanjaya Kumar Sahoo,09-Apr-2025 12:16 PM,technical_533195.pdf,AOC
,,2.0,ICICI NEFT/RTGS,,,.pdf,ANY OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2878791,BHARATI ENGINEERING AND CONSULTANCY PRIVATE LIMITED,08-Apr-2025 01:54 PM,Rejected-Finance,Other than L1 Excl. GST,21-Jun-2025 03:24 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,2.0,Finance,.xls,PRICE BID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2878396,Gayatri Agency,08-Apr-2025 02:05 PM,Rejected-Technical,Techno-commercially Disqualified,20-May-2025 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,.pdf,RATE OF GST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2878739,ORISSA TRANSFORMERS PVT. LTD.,08-Apr-2025 02:08 PM,Rejected-Technical,Techno-commercially Disqualified,20-May-2025 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2871638,SERVOKON SYSTEMS LIMITED,08-Apr-2025 02:27 PM,Rejected-Technical,Techno-commercially Disqualified,20-May-2025 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2878760,Transfix India Pvt Ltd,08-Apr-2025 02:19 PM,Accepted-AOC,Awarded for the work including GST,25-Jun-2025 11:35 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2878695,Vijay Electric Co,08-Apr-2025 02:58 PM,Rejected-Technical,Techno-commercially Disqualified,20-May-2025 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
