S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-JEYPORE,SE RANDB 06/2024-25,2025_EICCL_111085_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAPER COST, RC, GST, PAN, EMD AND OTHER DOCUMENTS AS PER DTCN",S/R such as providing road marking with hot applied thermoplastic compound wall to Vizag Jeypore road from 173/0Km to 198/0Km for the year 2024-25.,civil,Please refer Tender documents. ,NA ,"29,50,000",Civil Works - Roads,NA ,Tender,90.0,30.0,Lamtaput,764081.0,NA ,NA ,NA ,"O/O the S.E , Jeypore R and B Division",No ,No,"6,000",0.0,Nil,Nil,No,"29,500",Yes,fixed,,Nil,Nil,25-Feb-2025 02:00 PM,07-Mar-2025 11:00 AM,25-Feb-2025 02:00 PM,06-Mar-2025 05:00 PM,NA ,NA ,25-Feb-2025 02:00 PM,06-Mar-2025 05:00 PM,SUPERINTENDING ENGINEER,"O/O the S.E , Jeypore R and B Division",AOC,1,2845503,ALLAPA AKHIL KUMAR,06-Mar-2025 11:12 AM,Rejected-AOC,not selected by lottery,10-Jun-2025 12:29 PM,10-Jun-2025,"INR 2,507,340",30.0,Priyaranjan Behera,10-Jun-2025 12:29 PM,WO_VJ_roadmrking.pdf (198.00 KB),Attached,SUPERINTENDING ENGINEER,Internal,DAO AND ESTIMATOR,Pankaj Kumar Routray,03-May-2025 08:40 AM,techsummary_531323.pdf (209.14 KB),SUPERINTENDING ENGINEER,Internal,DAO and Estimator,Priyaranjan Behera,10-Jun-2025 12:25 PM,finsummary_531323.pdf (198.06 KB),EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-JEYPORE,2025_EICCL_111085_7,SE RANDB 06/2024-25,S/R such as providing road marking with hot applied thermoplastic compound wall to Vizag Jeypore road from 173/0Km to 198/0Km for the year 2024-25.,1.0,2845978.0,RASMI RANJAN SAHOO,INR,"2,507,340",Finance,Attached,Pankaj Kumar Routray,29-Apr-2025 05:25 PM,finance_531323.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2844598,ALLAPA BISWESWARA RAO,05-Mar-2025 01:20 PM,Rejected-AOC,not selected by lottery,10-Jun-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2845948,M/S DARK EYE ENTERPRISERS,06-Mar-2025 02:51 PM,Rejected-AOC,not selected by lottery,10-Jun-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2846068,MS SAMPADA BEHURA,06-Mar-2025 04:23 PM,Rejected-AOC,not selected by lottery,10-Jun-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2845978,RASMI RANJAN SAHOO,06-Mar-2025 03:00 PM,Accepted-AOC,Selected by lottery,10-Jun-2025 12:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
