Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN","3,94,000",Yes,fixed,,Nil,Nil,13-Mar-2025 11:00 AM,28-Mar-2025 12:30 PM,13-Mar-2025 11:00 AM,27-Mar-2025 05:00 PM,NA ,NA ,13-Mar-2025 11:00 AM,27-Mar-2025 05:00 PM,22-Apr-2025 11:30 AM,Director Projects,"The Director Projects, Office of the Managing Director, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444","11,800",Nil,Nil,No,Laying of Distribution water supply pipe line in newly developed areas under different wards of Cuttack Municipal Corporation,Laying of Distribution water supply pipe line in newly developed areas under different wards of Cuttack Municipal Corporation,Please refer Tender documents. ,NA ,"3,94,44,000",Civil Works - Water Works,NA ,Tender,120.0,365.0,Cuttack Municipal Corporation,753001.0,NA ,NA ,NA ,Bhubaneswar,No ,No,1.0,ICICI BANK,WATCO Bhubaneswar||Director (Projects) Watco,WATCO (P)-2(5)/2024-25 Dtd.04.03.2025,2025_DPWTC_111355_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,WATCO Bhubaneswar||Director (Projects) Watco,2025_DPWTC_111355_1,WATCO (P)-2(5)/2024-25 Dtd.04.03.2025,Laying of Distribution water supply pipe line in newly developed areas under different wards of Cuttack Municipal Corporation,Technical,Five no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Guru Charan Das,28-Mar-2025 01:22 PM,,Director-Project,Internal,,Debabrata Mohanty,03-Jun-2025 04:39 PM,finsummary_532291.pdf (784.06 KB),1.0,2868062.0,Rashmi Rekha Dash,INR,"33,531,716",03-Jun-2025,"INR 33,531,716",365.0,Debabrata Mohanty,03-Jun-2025 04:43 PM,AOC.PDF (1674.00 KB),1,2870217,LAXMIDHAR BHOL,27-Mar-2025 01:12 PM,Rejected-AOC,Not a lowest bidder,03-Jun-2025 04:43 PM,Director-Project,Internal,,Debabrata Mohanty,21-Apr-2025 11:15 AM,22-Apr-2025 11:30 AM,techsummary_532291.pdf (5681.30 KB),Finance,Three no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Guru Charan Das,22-Apr-2025 12:09 PM,,BOQ Comparative Chart,AOC
,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2868062,Rashmi Rekha Dash,25-Mar-2025 04:28 PM,Accepted-AOC,Lowest bidder,03-Jun-2025 04:43 PM,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2869655,SACHIN KUMAR SAHOO,27-Mar-2025 11:22 AM,Rejected-Technical,Technically disqualified,21-Apr-2025 11:15 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2869414,SAMIR KUMAR SINGH,26-Mar-2025 03:33 PM,Rejected-Technical,Technically disqualified,21-Apr-2025 11:15 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2867730,SISIRA KANTA JENA,25-Mar-2025 01:18 PM,Rejected-AOC,Not a lowest bidder,03-Jun-2025 04:43 PM,,,,,,,,,,,,,,AOC
