Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Constn. of Culvert at New Town Planning in ward no. 20,As per DTCN,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,120.0,30.0,DHENKANAL,759001.0,NA ,NA ,NA ,Dhenkanal Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"2,119",Yes,fixed,,Nil,Nil,Executive Officer,Dhenkanal Municipality,Municipal Bodies||Dhenkanal Municipality,DKL MPLTY/05/2023-24,2023_ORULB_95480_34,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"2,000",0.0,Nil,Nil,No,11-Oct-2023 06:00 PM,19-Oct-2023 11:00 AM,11-Oct-2023 06:00 PM,17-Oct-2023 05:30 PM,NA ,NA ,11-Oct-2023 06:00 PM,17-Oct-2023 05:30 PM,AOC,20-Jun-2025,"INR 211,932",30.0,Rasmita Mishra,20-Jun-2025 05:49 PM,AOC34.pdf,CHAIRPERSON,Internal,"JE,AE,ME,EO",Rasmita Mishra,20-Jun-2025 05:29 PM,techsummary_466999.pdf,Municipal Bodies||Dhenkanal Municipality,2023_ORULB_95480_34,DKL MPLTY/05/2023-24,Constn. of Culvert at New Town Planning in ward no. 20,CHAIRPERSON,Internal,"JE,AEE,ME",Rasmita Mishra,20-Jun-2025 05:32 PM,finsummary_466999.pdf,Finance,lowest bidder will be finalized after scrutiny of document,Rasmita Mishra,20-Jun-2025 05:16 PM,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
