Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"4,000",0.0,Nil,Nil,No,Executive Officer,"Rajgangpur Municipality, Dist-Sundargarh","9,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, GST, PAN, Reg.-Renewal of Contractor license, Exp. and other document as per NIT.","Construction of Paver Bolck road near Hanuman Mandir, Rambagan in Ward No.17","Construction of Paver Bolck road near Hanuman Mandir, Rambagan in Ward No.17",Please refer Tender documents ,NA ,"9,00,000",Civil Works - Others,NA ,Tender,90.0,90.0,Rajgangpur Municipality Area,770017.0,NA ,NA ,NA ,Rajgangpur Municipality,No ,No,1.0,ICICI BANK,11-Mar-2025 10:00 AM,25-Mar-2025 11:00 AM,11-Mar-2025 10:00 AM,24-Mar-2025 05:00 PM,NA ,NA ,11-Mar-2025 10:00 AM,24-Mar-2025 05:00 PM,Municipal Bodies||Rajgangpur Municipality,EO/RGP/02 of 2025-26,2025_ORULB_111470_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Madhuri Lugun,Internal,,Hajam Tudu,11-Jun-2025 10:36 AM,finsummary_532787.pdf (962.70 KB),Madhuri Lugun,Internal,,Victor Soreng,31-May-2025 10:25 AM,techsummary_532787.pdf (961.42 KB),11-Jun-2025,"INR 900,000",90.0,Hajam Tudu,11-Jun-2025 10:40 AM,2025.pdf (369.00 KB),1,2865331,AMARENDRA BISWAL,23-Mar-2025 01:55 PM,Rejected-AOC,Rejected,11-Jun-2025 10:41 AM,Municipal Bodies||Rajgangpur Municipality,2025_ORULB_111470_20,EO/RGP/02 of 2025-26,"Construction of Paver Bolck road near Hanuman Mandir, Rambagan in Ward No.17",1.0,2864922.0,RENU AGRAWAL,INR,"900,000",Finance,OK,Victor Soreng,31-May-2025 10:24 AM,finance_532787.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2864435,BIJAYA PANDA,22-Mar-2025 12:24 PM,Rejected-AOC,Rejected,11-Jun-2025 10:41 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2865098,GITA SAGAR,23-Mar-2025 12:35 AM,Rejected-AOC,Rejected,11-Jun-2025 10:41 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2865230,Karttik Sing,23-Mar-2025 12:30 PM,Rejected-AOC,Rejected,11-Jun-2025 10:41 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2866610,PRATAP KERKETTA,24-Mar-2025 01:17 PM,Rejected-AOC,Rejected,11-Jun-2025 10:41 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2866538,PRATAP KUMAR MUDULI,24-Mar-2025 12:58 PM,Rejected-AOC,Rejected,11-Jun-2025 10:41 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,7,2863906,PRINS BHALOTIA,21-Mar-2025 05:09 PM,Rejected-AOC,Rejected,11-Jun-2025 10:41 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,8,2865561,RAJESH EKKA,23-Mar-2025 07:13 PM,Rejected-AOC,Rejected,11-Jun-2025 10:41 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,9,2864922,RENU AGRAWAL,22-Mar-2025 07:29 PM,Accepted-AOC,Selected,11-Jun-2025 10:41 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,10,2863099,SUBASH CHANDRA BEHERA,20-Mar-2025 07:31 PM,Rejected-AOC,Rejected,11-Jun-2025 10:41 AM,,,,,,,,,,,,,,,,AOC
