Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,CONSTRUCTION OF ROAD AND DRAIN FROM ASHOK JENA RES TO BRAHMA SAMAJ MAIN ROAD IN W.N -26,CONSTRUCTION OF ROAD AND DRAIN FROM ASHOK JENA RES TO BRAHMA SAMAJ MAIN ROAD IN W.N -26,Please refer Tender documents. ,NA ,"6,04,559",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756001.0,NA ,NA ,NA ,Balasore Municipality,No ,No,"Executive Officer, Balasore Municipality",Balasore Municipality Office,17-Mar-2025 05:00 PM,27-Mar-2025 11:00 AM,17-Mar-2025 05:00 PM,26-Mar-2025 05:00 PM,NA ,NA ,17-Mar-2025 05:00 PM,26-Mar-2025 05:00 PM,"4,000",0.0,Nil,Nil,No,1,ICICI BANK,Municipal Bodies||Balasore Municipality,BM_06_2024_25,2025_ORULB_111643_46,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,REVISED DTCN,Technical Bid,,"6,046",Yes,percentage,1.0%,Nil,Nil,AOC,EO CP ME AE,Internal,,Pradeep Kumar Nayak,06-Jun-2025 12:46 PM,finsummary_533168.pdf (653.80 KB),EO CP ME AE,Internal,,Pradeep Kumar Nayak,05-Jun-2025 02:35 PM,techsummary_533168.pdf (653.80 KB),1.0,2868522.0,Debendra Tarai,INR,"597,969.63",Municipal Bodies||Balasore Municipality,2025_ORULB_111643_46,BM_06_2024_25,CONSTRUCTION OF ROAD AND DRAIN FROM ASHOK JENA RES TO BRAHMA SAMAJ MAIN ROAD IN W.N -26,1,2868500,ASHOK KUMAR GIRI,26-Mar-2025 03:06 PM,Rejected-Technical,L2,05-Jun-2025 02:35 PM,06-Jun-2025,"INR 604,559",60.0,Pradeep Kumar Nayak,06-Jun-2025 12:47 PM,WO0646.pdf (403.00 KB),Finance,Tender opened successfully,Pradeep Kumar Nayak,27-Mar-2025 02:51 PM,,BOQ Comparative Chart,AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2868522,Debendra Tarai,26-Mar-2025 09:01 AM,Accepted-AOC,WO,06-Jun-2025 12:47 PM,,,,,,,,,,,,,AOC
