Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage
Finance,Tender opened successfully,Pradeep Kumar Nayak,27-Mar-2025 01:11 PM,,BOQ Comparative Chart,EO CP ME AE,Internal,,Pradeep Kumar Nayak,24-Jun-2025 05:53 PM,techsummary_533353.pdf (462.30 KB),24-Jun-2025,"INR 762,712",60.0,Pradeep Kumar Nayak,24-Jun-2025 05:57 PM,WO06155.pdf (507.00 KB),1,2869397,Mohammed Firoz Khan,26-Mar-2025 03:17 PM,Accepted-AOC,wo,24-Jun-2025 05:57 PM,Municipal Bodies||Balasore Municipality,2025_ORULB_111643_155,BM_06_2024_25,Construction of Community centre at Baula Pokhari in W.N-26,1.0,2869397.0,Mohammed Firoz Khan,INR,"762,711.75",EO CP ME AE,Internal,,Pradeep Kumar Nayak,24-Jun-2025 05:56 PM,finsummary_533353.pdf (462.30 KB),AOC,1,ICICI BANK,"7,627",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,Construction of Community centre at Baula Pokhari in W.N-26,Construction of Community centre at Baula Pokhari in W.N-26,Please refer Tender documents. ,NA ,"7,62,712",Civil Works - Others,NA ,Tender,90.0,60.0,Balasore Municipality,756001.0,NA ,NA ,NA ,Balasore Municipality,No ,No,1.0,REVISED DTCN,Technical Bid,,"Executive Officer, Balasore Municipality",Balasore Municipality Office,17-Mar-2025 05:00 PM,27-Mar-2025 11:00 AM,17-Mar-2025 05:00 PM,26-Mar-2025 05:00 PM,NA ,NA ,17-Mar-2025 05:00 PM,26-Mar-2025 05:00 PM,Municipal Bodies||Balasore Municipality,BM_06_2024_25,2025_ORULB_111643_155,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,AOC
,,,,,,,,,,,,,,,,,,2,2869435,Sk Ibrar Hossain,26-Mar-2025 03:34 PM,Rejected-Technical,L2,24-Jun-2025 05:53 PM,,,,,,,,,,,,,,,,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC
