Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Orissa State Police Housing and Welfare Corporation Ltd,16/OPHWC/2024-25,2025_OSPHW_111394_9,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"11,800",0.0,Nil,Nil,No,"1,61,000",Yes,fixed,,Nil,Nil,"Constn. of 6 nos. F type Qtrs. at Khariar F.S, Nuapada",Building Work,Please refer Tender documents  ,NA ,"1,60,96,721",Civil Works - Buildings,NA ,Tender,90.0,365.0,Nuapada,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,08-Mar-2025 11:00 AM,25-Mar-2025 10:30 AM,08-Mar-2025 11:00 AM,24-Mar-2025 05:00 PM,NA ,NA ,08-Mar-2025 11:00 AM,24-Mar-2025 05:00 PM,01-May-2025 10:30 AM,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,ICICI BANK,AOC,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,21-Jun-2025 01:42 PM,finsummary_532400.pdf (397.83 KB),Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_111394_9,16/OPHWC/2024-25,"Constn. of 6 nos. F type Qtrs. at Khariar F.S, Nuapada",Technical,SEVEN BIDDER HAVE PARTICIPATED,Bikram Keshari Malla,26-Mar-2025 12:41 PM,,1.0,2858947.0,Laxmi Chand Mittal,INR,"14,293,888.13",21-Jun-2025,"INR 14,293,888.13",365.0,Bikram Keshari Malla,21-Jun-2025 01:45 PM,WORKORDERR.pdf (605.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 10.06.2025,1,2864961,ABHIMANYU NAIK,24-Mar-2025 02:15 PM,Rejected-Finance,DUE TO L2 BIDDER,21-Jun-2025 01:42 PM,Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,01-May-2025 11:16 AM,,BOQ Comparative Chart,AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,30-Apr-2025 06:08 PM,01-May-2025 10:30 AM,techsummary_532400.pdf (469.46 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2858947,Laxmi Chand Mittal,17-Mar-2025 03:57 PM,Accepted-AOC,QUALIFIED BIDDER,21-Jun-2025 01:46 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2867222,M/S RAMESH KUMAR AGRAWAL,24-Mar-2025 04:42 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,30-Apr-2025 06:08 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2865888,Omprakash Biswal,23-Mar-2025 11:10 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,30-Apr-2025 06:08 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2865310,Pruthiraj Duria,23-Mar-2025 02:32 PM,Rejected-Technical,Non submission of adequate valid document to secure qualifying marks in Sch.-C as per DTCN Clause No. 13 and 110(f),30-Apr-2025 06:08 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2866199,SRI SUBASH CHANDRA SAHU,24-Mar-2025 01:18 PM,Rejected-Technical,Non submission of adequate valid document to secure qualifying marks in Sch.-C as per DTCN Clause No. 13 and 110(f),30-Apr-2025 06:08 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2865708,T. Srinivas Rao,23-Mar-2025 09:42 PM,Rejected-Finance,DUE TO L3 BIDDER,21-Jun-2025 01:42 PM,,,,,,,,,,,,,,AOC
