Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
"EE RWD-II,NAYAGARH",Internal,"DAO , AE ESTR",Rojalin Mishra,12-Jun-2025 12:18 PM,techsummary_514427.pdf (229.62 KB),12-Jun-2025,"INR 714,200",30.0,Rojalin Mishra,12-Jun-2025 12:27 PM,AOC.pdf (127.00 KB),32 P1 24-25 DTD 24.12.24,1,2648450,ANADI DALEI,16-Nov-2024 10:47 AM,Rejected-AOC,R,12-Jun-2025 12:27 PM,1.0,2645335.0,PRAMODA KUMAR SWAIN,INR,"714,200",Finance,CS,Rojalin Mishra,12-Jun-2025 12:15 PM,finance_514427.pdf,BOQ Comparative Chart,"EE RWD-II,NAYAGARH",Internal,"DAO , AE ESTR",Rojalin Mishra,12-Jun-2025 12:22 PM,finsummary_514427.pdf (229.62 KB),CE RW I||RWCIRCLE-BHUBANESWAR||RW Division Nayagarh-II,2024_CERWI_106406_8,Online/03/RWD-II/2024-2025,Periodical Maintenance for the work SH-1 to Golagola road for the year 2024-25,AOC,"SE RWD-II,NAYAGARH",NEAR DRDA NGRH,05-Nov-2024 11:30 AM,18-Nov-2024 12:30 PM,05-Nov-2024 11:30 AM,16-Nov-2024 05:00 PM,05-Nov-2024 11:30 AM ,16-Nov-2024 01:00 PM ,05-Nov-2024 11:30 AM,16-Nov-2024 05:00 PM,1.0,ICICI BANK,CE RW I||RWCIRCLE-BHUBANESWAR||RW Division Nayagarh-II,Online/03/RWD-II/2024-2025,2024_CERWI_106406_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Periodical Maintenance for the work SH-1 to Golagola road for the year 2024-25,Road work,Please refer Tender documents. ,NA ,"8,40,000",Civil Works - Roads,NA ,Tender,90.0,30.0,NAYAGARH,752069.0,NA ,NA ,NA ,NAYAGARH,No ,No,"8,400",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,2,2649677,CHITTA RANJAN MOHANTY,16-Nov-2024 04:53 PM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"GSTIN,PAN,RC etc as per DTCN",,,,,,AOC
,,,,,,,,,,,,,3,2641656,GOBINDA CHANDRA DHALA,15-Nov-2024 11:40 AM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2646447,JANAKI NAYAK,15-Nov-2024 03:11 PM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,5,2647990,JOGESWAR SAHOO,16-Nov-2024 01:35 PM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,6,2648765,MAKABULU KHAN,16-Nov-2024 12:55 PM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,7,2646654,MANORANJAN JENA,16-Nov-2024 11:49 AM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,8,2646276,PRAKASH MOHAPATRA,15-Nov-2024 07:35 PM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,9,2645335,PRAMODA KUMAR SWAIN,15-Nov-2024 09:55 PM,Accepted-AOC,AOC,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,10,2647394,PRIYARANJAN BHATTA,15-Nov-2024 06:08 PM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,11,2631040,SAROJ KUMAR PRADHAN,15-Nov-2024 03:40 PM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,12,2649638,sushama pradhan,16-Nov-2024 04:35 PM,Rejected-AOC,R,12-Jun-2025 12:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
