Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
Finance,tender opened,Vedbhushan .,04-Dec-2023 03:33 PM,finance_474663.pdf,BOQ Comparative Chart,1.0,2337960.0,KARTIK KALET,INR,"1,260,415",Municipal Bodies||Sambalpur Municipal Corporation,2023_ORULB_97167_16,27/SMC_SBP/2023-24,"Improvement of Road and Construction of R.C.C. Drain from Biju Routrays house to Sanjay Sharmas house, Sarat Bagartys house to Sanjay Mahalings house and Belari Kandhers house via Lalu Choudhurys house to Santosh Majhis house, Jhankarpada in Ward No","Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,18-Jun-2025 11:13 AM,finsummary_474663.pdf (437.10 KB),"Siddheshwar Baliram Bondar,IAS",Internal,"DEE,EE,AO,DC,COMMISSIONER,SMC",Vedbhushan .,18-Jun-2025 11:11 AM,techsummary_474663.pdf (437.10 KB),1,2337960,KARTIK KALET,28-Nov-2023 07:25 PM,Accepted-AOC,successful,18-Jun-2025 11:15 AM,18-Jun-2025,"INR 1,260,414.98",60.0,Vedbhushan .,18-Jun-2025 11:15 AM,27smc16.pdf (437.00 KB),successful,AOC,"6,000",0.0,Nil,Nil,No,21-Nov-2023 11:00 AM,01-Dec-2023 11:00 AM,21-Nov-2023 11:00 AM,30-Nov-2023 05:00 PM,NA ,NA ,21-Nov-2023 11:00 AM,30-Nov-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor license, Tender Fees, EMD, GST, PAN, Affidavits, Appendix etc. as per DTCN","COMMISSIONER, SMC, SAMBALPUR","New Office Building, SMC Durgapali, Sambalpur","Improvement of Road and Construction of R.C.C. Drain from Biju Routrays house to Sanjay Sharmas house, Sarat Bagartys house to Sanjay Mahalings house and Belari Kandhers house via Lalu Choudhurys house to Santosh Majhis house, Jhankarpada in Ward No","Improvement of Road and Construction of R.C.C. Drain from Biju Routrays house to Sanjay Sharmas house, Sarat Bagartys house to Sanjay Mahalings house and Belari Kandhers house via Lalu Choudhurys house to Santosh Majhis house, Jhankarpada in Ward No",Please refer Tender documents. ,NA ,"12,60,414",Civil Works - Others,NA ,Tender,90.0,60.0,SAMBALPUR MUNICIPAL CORPORATION,768006.0,NA ,NA ,NA ,"SAMBALPUR MUNICIPAL CORPORATION, SAMBALPUR",No ,No,"12,604",Yes,percentage,1.0%,Nil,Nil,Municipal Bodies||Sambalpur Municipal Corporation,27/SMC_SBP/2023-24,2023_ORULB_97167_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2338131,M/S LAXMI ENTERPRISES,28-Nov-2023 07:09 PM,Rejected-Technical,unsuccessful,18-Jun-2025 11:11 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC
