Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"Municipal Commissioner, RMC","Rourkela Municipal Corporation, Rourkela.",Rourkela Municipal Corporation,MC/RMC/18/2025,2025_RMC_111940_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"2,970",Yes,fixed,,Nil,Nil,"2,000",Nil,Nil,No,"Electrical Wiring and Installation to Pahadapur School, Sector 7 under Rourkela Municipal Corporation.",Electrical,Please refer Tender documents. ,NA ,"2,97,000",Electrical Works,NA ,Tender,90.0,30.0,Rourkela,769012.0,NA ,NA ,NA ,"Rourkela Municipal Corporation, Rourkela.",No ,No,26-Mar-2025 06:00 PM,10-Apr-2025 11:00 AM,26-Mar-2025 06:00 PM,09-Apr-2025 05:00 PM,NA ,NA ,26-Mar-2025 06:00 PM,09-Apr-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Affidavit, EMD, GST, PAN Paper cost and other Documents as per DTCN",1.0,ICICI BANK,AOC,Finance,EMD refund,Birendra Nanda,30-Jun-2025 12:04 PM,finance_534443.pdf,BOQ Comparative Chart,1,2879544,DEEPSIKHA ENTERPRISES,09-Apr-2025 12:56 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:17 PM,Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Birendra Nanda,30-Jun-2025 12:17 PM,techsummary_534443.pdf (582.60 KB),30-Jun-2025,"INR 252,294.38",30.0,Birendra Nanda,30-Jun-2025 12:37 PM,BID18.pdf (583.00 KB),Awarded to Jupiter Engineering,1.0,2878115.0,JUPITER ENGINEERS,INR,"252,294.38",Commissioner,External,"Audit Officer, Executive Engineer, Superintending Engineer, Joint Commissioner",Birendra Nanda,30-Jun-2025 12:27 PM,finsummary_534443.pdf (582.60 KB),Rourkela Municipal Corporation,2025_RMC_111940_3,MC/RMC/18/2025,"Electrical Wiring and Installation to Pahadapur School, Sector 7 under Rourkela Municipal Corporation.",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,AOC,,,,,,,2,2874437,ECO ELECTRIC POWER SOLUTIONS,02-Apr-2025 12:47 AM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2876920,EDITION INTERNATIONAL,05-Apr-2025 06:09 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2878115,JUPITER ENGINEERS,07-Apr-2025 08:01 PM,Accepted-AOC,By The Tender Committee,30-Jun-2025 12:37 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2878515,M/S AJAY KUMAR DAS,07-Apr-2025 10:21 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2879465,M/S GANGA ELECTRIC,09-Apr-2025 11:56 AM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2876929,NARAYANI CONSTRUCTION,05-Apr-2025 06:44 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2878473,PRABAHA ENTERPRISES,08-Apr-2025 01:41 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2876571,RAKESH PATTANAYAK,05-Apr-2025 01:02 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2878708,R.S. ENTERPRISE,09-Apr-2025 03:38 PM,Rejected-Technical,By The Tender Committee,30-Jun-2025 12:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
