S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"Superintending Engineer R.W. Division, Sundargarh","O/o of the Superintending Engineer R.W. Division, Sundargarh At/po-Sankara. Dist-Sundargarh. 770020",SR to D type quarter for GAD Baladmal,SR to D type quarter for GAD Baladmal,Please refer Tender documents. ,NA ,"3,36,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Sundargarh,770020.0,NA ,NA ,NA ,O/o of the Superintending Engineer,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,EMDPANGSTINCDMSRegistrationcodeworkexperiencesimilarnatureworkworkinhandmachineriesasperDTCN,"3,360",Yes,percentage,1.0%,Nil,Nil,"2,000",0.0,Nil,Nil,No,06-Jan-2025 02:00 PM,13-Jan-2025 05:10 PM,06-Jan-2025 02:00 PM,13-Jan-2025 05:00 PM,NA ,NA ,06-Jan-2025 02:00 PM,13-Jan-2025 05:00 PM,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh I,Online-SESNG-19 of 2024-25,2025_CERWI_109099_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1,2744190,ANJANA PATEL,12-Jan-2025 07:39 AM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,23-Jun-2025,"INR 285,855",30.0,Ashirbad Panda,23-Jun-2025 04:34 PM,969.pdf (346.00 KB),Er. Ashirbad Panda,Internal,,Ashirbad Panda,23-Jun-2025 04:10 PM,techsummary_523996.pdf (335.04 KB),Er. Ashirbad Panda,Internal,,Ashirbad Panda,23-Jun-2025 04:25 PM,finsummary_523996.pdf (335.04 KB),CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh I,2025_CERWI_109099_5,Online-SESNG-19 of 2024-25,SR to D type quarter for GAD Baladmal,1.0,2744788.0,SUNIL KUMAR NAIK,INR,"285,855",Finance,18 Nos. of Successful Bidders,Ashirbad Panda,13-Jan-2025 06:55 PM,finance_523996.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2744731,BHAGABATI SOHELA,13-Jan-2025 10:57 AM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2745738,DEBASIS PUROHIT,13-Jan-2025 12:01 AM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2746685,DIBYA RANJAN JENA,13-Jan-2025 01:55 PM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2747326,Indrani Mukharjee,13-Jan-2025 04:09 PM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2743986,KEDAR CHOUDHURY,11-Jan-2025 07:45 PM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2744025,MAHENDRA KHUKHARI,11-Jan-2025 08:20 PM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2747330,MITRABHANU PATEL,13-Jan-2025 03:52 PM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2746113,PUNI LAKRA,13-Jan-2025 11:23 AM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2744811,RABINDRA MEHER,13-Jan-2025 11:12 AM,Rejected-Finance,Rejected,23-Jun-2025 04:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
