Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"ADDL. CHIEF ENGINEER, MECHANICAL CIRCLE, BHUBANESWAR",Internal,,RAMESH LADI,04-Jun-2025 01:09 PM,techsummary_538340.pdf (607.36 KB),04-Jun-2025,"INR 1,274,039",60.0,RAMESH LADI,04-Jun-2025 05:08 PM,mdl11aoc.pdf (349.00 KB),1,2917168,"ACHYUTA NANDA SWAIN ,PROPRIETOR M/S. ADITYA ENTERPRISER.",14-May-2025 11:03 PM,Rejected-Finance,LOOSER OF THE LOTTERY,04-Jun-2025 04:40 PM,Finance,ALL BID DOCUMENTS ARE DOWNLOADED,RAMESH LADI,20-May-2025 01:05 PM,,BOQ Comparative Chart,1.0,2910188.0,M/S Abirvab Steel Product,INR,"1,274,039",Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,2025_CEMWR_113087_1,ACEM/MDL-11/2025-26,"Supply, Fabrication and Erection of Left Bank of Drainage Sluice Gate at RD 9550 Mtrs. Of Gudikhal Nallah at kullah under Drainage Division, Balasore for the year 2025-26","ADDL. CHIEF ENGINEER, MECHANICAL CIRCLE, BHUBANESWAR",Internal,"ASST. TO ADDL. CHIEF ENGINEER, EXECUTIVE ENGINEER, MECHANICAL DIVISION, LAXMIPOSI, DIVISIONAL ACCOUNTANT, MECHANICAL DIVISION, LAXMIPOSI",RAMESH LADI,04-Jun-2025 04:40 PM,finsummary_538340.pdf (312.98 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, GST, PAN, AFFIDAVIT AND ALL OTHER DOCUMENTS AS PER DTCN","6,000",0.0,Nil,Nil,No,"ADDL. CHIEF ENGINEER, MECHANICAL CIRCLE, BBSR","O/O THE ADDL. CHIEF ENGINEER, MECHANICAL CIRCLE, BHUBANESWAR, DELTA",1.0,ICICI BANK,"15,000",No,fixed,,Nil,Nil,Chief Engineer Mech - WR Bhubaneswar||SE Mechanical Circle Bhubaneswar||EE Mechanical Division Bhubaneswar,ACEM/MDL-11/2025-26,2025_CEMWR_113087_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,06-May-2025 10:00 AM,20-May-2025 12:00 PM,06-May-2025 10:00 AM,19-May-2025 05:30 PM,06-May-2025 10:00 AM ,19-May-2025 05:30 PM ,06-May-2025 10:00 AM,19-May-2025 05:30 PM,"Supply, Fabrication and Erection of Left Bank of Drainage Sluice Gate at RD 9550 Mtrs. Of Gudikhal Nallah at kullah under Drainage Division, Balasore for the year 2025-26","Supply, Fabrication and Erection of Left Bank of Drainage Sluice Gate at RD 9550 Mtrs. Of Gudikhal Nallah at kullah under Drainage Division, Balasore for the year 2025-26",Please refer Tender documents. ,NA ,"14,98,694",Mechanical Works,NA ,Tender,90.0,60.0,"GUDIKHAL NALLAH, KULLAH",756030.0,NA ,NA ,NA ,BHUBANESWAR,No ,No,AOC
,,,,,,,,,,,,2,2909880,BANASHREE BHUYAN,17-May-2025 08:33 PM,Rejected-Finance,LOOSER OF THE LOTTERY,04-Jun-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,2909893,LAXMIDHRA BHUYAN,17-May-2025 08:24 PM,Rejected-Finance,LOOSER OF THE LOTTERY,04-Jun-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,4,2910188,M/S Abirvab Steel Product,17-May-2025 12:46 PM,Accepted-AOC,WINNER OF THE LOTTERY,04-Jun-2025 05:08 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,5,2910208,M/s. ASHIRBAD INDUSTRIES Prp. PRAKASH CHANDRA LENKA,18-May-2025 11:40 AM,Rejected-Finance,LOOSER OF THE LOTTERY,04-Jun-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,6,2910252,M/S Ashreebad Fabricators,19-May-2025 03:53 PM,Rejected-Finance,LOOSER OF THE LOTTERY,04-Jun-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,7,2910241,M/s. BHAGABATI INDUSTRIES Prop. NIRANJAN PANDA,18-May-2025 01:57 PM,Rejected-Finance,LOOSER OF THE LOTTERY,04-Jun-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,8,2924355,M/S JAGANNATH AGRICULTURAL IMPLEMENTS WORKSHOP,19-May-2025 11:32 AM,Rejected-Finance,LOOSER OF THE LOTTERY,04-Jun-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,9,2923187,"M/S MOHANTY INDUSTRIAL ENTERPRISERS -PROPRIETOR ,MALAYA KUMAR MOHANTY",17-May-2025 09:23 PM,Rejected-Finance,LOOSER OF THE LOTTERY,04-Jun-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,10,2912662,M/S SHREE INDUSTRIES,13-May-2025 05:49 PM,Rejected-Finance,LOOSER OF THE LOTTERY,04-Jun-2025 04:40 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
