Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
CCE Khordha RandB Circle Khordha,O/o the Chief Construction Engineer Khordha R and B Circle Khordha,EIC-CIVIL||SERNB-CIRCLE-KHURDA,15 of 2024-25,2024_EICCL_107128_5,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"2,99,933",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Online proof copy Tender cost, EMD , GSTIN, PAN, Contractor RC and Affidavit",Improvement Such as Widening And Strengthening of Maninag Temple road to New Jagannath Sadak near Minor Irrigation and BSNL office from 0/0 km to 1/426km under state plan in the District of Nayagarh the year 2024-25.,Improvement Such as Widening And Strengthening of Maninag Temple road to New Jagannath Sadak near Minor Irrigation and BSNL office from 0/0 km to 1/426km under state plan in the District of Nayagarh the year 2024-25.,Please refer Tender documents. ,NA ,"2,99,93,257",Civil Works - Roads,NA ,Tender,90.0,180.0,Nayagarh,752069.0,NA ,NA ,NA ,O/O CCE Khordha RandB Circle Khordha,No ,No,18-Nov-2024 10:00 AM,09-Dec-2024 11:30 AM,18-Nov-2024 10:00 AM,07-Dec-2024 05:00 PM,NA ,NA ,18-Nov-2024 10:00 AM,07-Dec-2024 05:00 PM,03-Jan-2025 11:00 AM,1.0,Corrigendum,Date,,"10,000",0.0,Nil,Nil,No,AOC,19-Jun-2025,"INR 25,497,268",180.0,Rama Chandra Sethi,19-Jun-2025 12:36 PM,1489p1.pdf (843.00 KB),1,2674948,ASHUTOSH BHUYAN,02-Dec-2024 01:05 PM,Rejected-Finance,Other than lottery bidder,19-Jun-2025 12:30 PM,Finance,open,Rasmi Ranjan Sahoo,04-Jan-2025 03:55 PM,,BOQ Comparative Chart,cce,Internal,"pa,dao,se",Rasmi Ranjan Sahoo,31-Dec-2024 06:59 PM,03-Jan-2025 11:00 AM,techsummary_516483.pdf (4058.93 KB),cce,Internal,pa,Rama Chandra Sethi,19-Jun-2025 12:30 PM,finsummary_516483.pdf (199.66 KB),EIC-CIVIL||SERNB-CIRCLE-KHURDA,2024_EICCL_107128_5,15 of 2024-25,Improvement Such as Widening And Strengthening of Maninag Temple road to New Jagannath Sadak near Minor Irrigation and BSNL office from 0/0 km to 1/426km under state plan in the District of Nayagarh the year 2024-25.,Technical,open,Rasmi Ranjan Sahoo,09-Dec-2024 04:22 PM,,1.0,2686245.0,MANORANJAN DALEI,INR,"25,497,268",AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,Other Documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2nd corrigendum,Other,,,,,,,AOC,,,,,,,2,2675785,ASHUTOSH PANDA,02-Dec-2024 02:24 PM,Rejected-Finance,Other than lottery bidder,19-Jun-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2687890,BABU BIRAJA PRASAD,07-Dec-2024 04:56 PM,Rejected-Finance,Other than lottery bidder,19-Jun-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2687623,CHANDAN PRASAD PADHY,07-Dec-2024 03:25 PM,Rejected-Finance,Other than lottery bidder,19-Jun-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2675461,DEBASHIS PATRA,02-Dec-2024 02:11 PM,Rejected-Finance,Other than lottery bidder,19-Jun-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2675907,DIBYASUNDAR SAHOO,02-Dec-2024 02:28 PM,Rejected-Finance,Other than lottery bidder,19-Jun-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2684733,KRISHNARANI MOHAPATRA,06-Dec-2024 10:13 AM,Rejected-Finance,Other than lottery bidder,19-Jun-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2675945,KUMAR DEBADATTA,02-Dec-2024 02:52 PM,Rejected-Finance,Other than lottery bidder,19-Jun-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2686245,MANORANJAN DALEI,07-Dec-2024 02:44 PM,Accepted-AOC,Agreement done,19-Jun-2025 12:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2675518,PRATAP KUMAR UDAYASINGH,07-Dec-2024 02:03 PM,Rejected-Finance,Other than lottery bidder,19-Jun-2025 12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
