S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,ICICI BANK,"10,000",0.0,Nil,Nil,No,"53,900",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Bid Cost and EMD online, GSTIN, PAN, RC, Affidavit and Other documents as per DTCN.",Superintending Engineer Angul R and B Division,O/O the Superintending Engineer Angul RB Division,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,SE (R and B) Angul-29/ 2024-25,2025_EICCL_109719_8,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"PR to Angul Town road (Raja chhaka to Harimohury Chhaka via Bazar chhaka, Daily market) for the year 2024-25.","PR to Angul Town road (Raja chhaka to Harimohury Chhaka via Bazar chhaka, Daily market) for the year 2024-25",Please refer Tender documents. ,NA ,"53,89,888",Civil Works - Roads,NA ,Tender,90.0,60.0,ANGUL,759122.0,NA ,NA ,NA ,O/O the Superintending Engineer Angul RB Division,No ,No,22-Jan-2025 10:00 AM,07-Feb-2025 11:00 AM,22-Jan-2025 10:00 AM,06-Feb-2025 05:00 PM,NA ,NA ,22-Jan-2025 10:00 AM,06-Feb-2025 05:00 PM,20-Feb-2025 11:00 AM,AOC,PK HARIPAL SE,Internal,K BEHERA Sr. DAO SK NAYAK ESTIMATOR,Pratap Kumar Haripal,03-Jun-2025 10:40 AM,finsummary_526908.pdf (960.82 KB),Technical,The validity of the tender is subject to the result of detail scrutiny of documents submitted by the bidder online.,Shasmita Parida,18-Feb-2025 04:46 PM,technical_526908.pdf,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB Angul Division,2025_EICCL_109719_8,SE (R and B) Angul-29/ 2024-25,"PR to Angul Town road (Raja chhaka to Harimohury Chhaka via Bazar chhaka, Daily market) for the year 2024-25.",1.0,2795283.0,ANSHUMAN DASH,INR,"4,581,944",03-Jun-2025,"INR 4,581,944",60.0,Pratap Kumar Haripal,03-Jun-2025 10:49 AM,WO.pdf (77.00 KB),Agreement No. 1123 P1 of 2024-25 (Contract value excluding GST) Date of Commencement- 07.03.2025 Date of Completion- 06.05.2025,1,2795283,ANSHUMAN DASH,03-Feb-2025 04:37 PM,Accepted-AOC,Lottery winner,03-Jun-2025 10:50 AM,Finance,3 Nos. bidders participated in price bid.,Dhaneswar Mohapatra,09-May-2025 02:14 PM,finance_526908.pdf,BOQ Comparative Chart,PK HARIPAL SE,Internal,K BEHERA SR. DAO SK NAYAK ESTIMATOR,Pratap Kumar Haripal,18-Feb-2025 05:21 PM,20-Feb-2025 11:00 AM,techsummary_526908.pdf (604.75 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.pdf,Machineries and other documents as per DTCN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2795399,ARUN KUMAR PRADHAN,03-Feb-2025 05:24 PM,Rejected-AOC,Lottery looser,03-Jun-2025 10:50 AM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2797192,RASHMITA KHUNTIA PROP. MAA KAMAKSHYA AND CO.,04-Feb-2025 05:23 PM,Rejected-AOC,Lottery looser,03-Jun-2025 10:50 AM,,,,,,,,,,,,,,AOC
