EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,930",Yes,percentage,1.0%,Nil,Nil,07-Jan-2025 03:00 PM,16-Jan-2025 05:30 PM,07-Jan-2025 03:00 PM,16-Jan-2025 05:00 PM,07-Jan-2025 03:00 PM ,16-Jan-2025 03:00 PM ,07-Jan-2025 03:00 PM,16-Jan-2025 05:00 PM,"S.E.R.W.Division, Baripada","S.E.R.W.Division, Baripada","4,000",0.0,Nil,Nil,No,SR to Krushna-chandrapur Chhaka Rasgovindpur via Nunchati village road,SR to Krushna-chandrapur Chhaka Rasgovindpur via Nunchati village road,Please refer Tender documents. ,NA ,"6,93,000",Civil Works - Roads,NA ,Tender,90.0,30.0,"Baripada, Mayurbhanj",757002.0,NA ,NA ,NA ,"S.E.R.W.Division, Baripada",No ,No,CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,10Online)/RWD/BPD/2024-25,2025_CERWI_109154_16,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN, Affidavit and other documents as per DTCN",1.0,ICICI BANK,AOC,A.K.Nayak,Internal,,Rajesh Pradhan,02-Jun-2025 06:26 PM,finsummary_524369.pdf (52.52 KB),A.K.Nayak,Internal,,Dibyamayee Behera,01-Jun-2025 11:48 AM,techsummary_524369.pdf (52.56 KB),02-Jun-2025,"INR 589,012",30.0,Rajesh Pradhan,02-Jun-2025 06:32 PM,TCN-10-KCPur-Rasgovindpur.pdf (318.00 KB),1.0,2743474.0,BHARAT MAJHI,INR,"589,012",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,2025_CERWI_109154_16,10Online)/RWD/BPD/2024-25,SR to Krushna-chandrapur Chhaka Rasgovindpur via Nunchati village road,1,2750705,AJAY KUMAR GIRI,15-Jan-2025 06:15 PM,Rejected-AOC,unsuccessful tenderer,02-Jun-2025 06:32 PM,Finance,.,Akshaya Kumar Naik,17-Feb-2025 05:57 PM,finance_524369.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2755898,AKSHAYA MOHANTA,16-Jan-2025 03:50 PM,Rejected-AOC,unsuccessful tenderer,02-Jun-2025 06:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2743474,BHARAT MAJHI,14-Jan-2025 03:46 PM,Accepted-AOC,Lottery winner.,02-Jun-2025 06:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2752012,CHANDAN KUMAR BHOL,15-Jan-2025 04:52 PM,Rejected-AOC,unsuccessful tenderer,02-Jun-2025 06:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2754269,MANOJ SATYAM BARIK,16-Jan-2025 10:49 AM,Rejected-AOC,unsuccessful tenderer,02-Jun-2025 06:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2754858,MANORANJAN UPADHAYAYA,16-Jan-2025 12:45 PM,Rejected-AOC,unsuccessful tenderer,02-Jun-2025 06:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2739608,PANKAJ NARAYAN DEO BABU,09-Jan-2025 07:11 PM,Rejected-AOC,unsuccessful tenderer,02-Jun-2025 06:32 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2744941,PRADIP KUMAR SINGHA,12-Jan-2025 06:30 PM,Rejected-AOC,unsuccessful tenderer,02-Jun-2025 06:32 PM,,,,,,,AOC
