Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,23-May-2025 04:29 PM,26-May-2025 10:30 AM,techsummary_535229.pdf (361.42 KB),Finance,FINANCIAL BID OPENED,Bikram Keshari Malla,27-May-2025 12:28 PM,,BOQ Comparative Chart,24-Jun-2025,"INR 24,897,859.97",300.0,Bikram Keshari Malla,24-Jun-2025 02:31 PM,WORKORDERLTRR.pdf (541.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 19.06.2025,1,2888435,Anup Kumar Dash,19-Apr-2025 01:06 PM,Rejected-Finance,DUE TO L1 BIDDER,24-Jun-2025 02:28 PM,1.0,2888211.0,T. Srinivas Rao,INR,"24,897,859.97",Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_112149_8,01/OPHWC/2025-26,Constn. of 10 nos. F type staff quarters at Parlakhemundi Fire Station in Gajapati District,Technical,THREE BIDDER HAVE PARTICIAPTED,Bikram Keshari Malla,22-Apr-2025 04:35 PM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,24-Jun-2025 02:28 PM,finsummary_535229.pdf (404.10 KB),AOC,Constn. of 10 nos. F type staff quarters at Parlakhemundi Fire Station in Gajapati District,Building Work,Please refer Tender documents  ,NA ,"2,78,53,071",Civil Works - Buildings,NA ,Tender,90.0,300.0,Gajapati,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",05-Apr-2025 06:55 PM,21-Apr-2025 10:30 AM,05-Apr-2025 06:55 PM,19-Apr-2025 05:00 PM,NA ,NA ,05-Apr-2025 06:55 PM,19-Apr-2025 05:00 PM,26-May-2025 10:30 AM,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"2,78,500",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,01/OPHWC/2025-26,2025_OSPHW_112149_8,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,2,2888449,Biswajit Panda,19-Apr-2025 03:31 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation as per DTCN Cl.110(m).,23-May-2025 04:29 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,3,2888211,T. Srinivas Rao,18-Apr-2025 07:40 PM,Accepted-AOC,QUALIFEID BIDDER,24-Jun-2025 02:31 PM,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
