S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,"4,200",Yes,fixed,,Nil,Nil,"Superintending Engineer, R. W.Division, Koraput","Superintending Engineer, R. W.Division, Koraput",CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-KORAPUT,SERWKPT-04/2024-25,2024_CERWI_107110_17,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Repair and Renovation of Police Station Building at Boipariguda of (Boipariguda Block) in the dist of Koraput for the year 2024-25,Repair and Renovation of Police Station Building at Boipariguda of (Boipariguda Block) in the dist of Koraput for the year 2024-25,Please refer Tender documents. ,NA ,"4,20,000",Civil Works - Buildings,NA ,Tender,90.0,60.0,Koraput,764020.0,NA ,NA ,NA ,"Superintending Engineer, R. W.Division, Koraput",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate- EMD- Paper cost- GSTIN- PAN- Affidavit, etc. as per DTCN","2,000",0.0,Nil,Nil,No,18-Nov-2024 11:00 AM,28-Nov-2024 11:00 AM,18-Nov-2024 11:00 AM,27-Nov-2024 05:30 PM,NA ,NA ,18-Nov-2024 11:00 AM,27-Nov-2024 05:30 PM,AOC,Superintending Engineer,Internal,Junior Engineer Estimator and Divisional Account Officer,Prabhakara Behera,01-Mar-2025 12:28 PM,techsummary_516497.pdf (475.98 KB),Superintending Engineer,Internal,Junior Engineer Estimator and DAO,Prabhakara Behera,20-Jun-2025 11:08 AM,finsummary_516497.pdf (345.95 KB),Finance,SUMMARY,Prabhakara Behera,28-Feb-2025 10:41 AM,finance_516497.pdf,BOQ Comparative Chart,1,2668758,CHANDANA PADHI,27-Nov-2024 11:16 AM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 11:25 AM,CE RW I||RWCIRCLE-SUNABEDA||RWDIVISION-KORAPUT,2024_CERWI_107110_17,SERWKPT-04/2024-25,Repair and Renovation of Police Station Building at Boipariguda of (Boipariguda Block) in the dist of Koraput for the year 2024-25,1.0,2665480.0,RANJIT KUMAR SATPATHY,INR,"357,145",20-Jun-2025,"INR 357,145",60.0,Prabhakara Behera,20-Jun-2025 11:25 AM,17A.pdf (469.00 KB),Agreement Drawn,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2669755,JAYADAS KHORA (S.C),27-Nov-2024 04:24 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2669423,LABANYA KUMAR MALICK,27-Nov-2024 02:46 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2665480,RANJIT KUMAR SATPATHY,26-Nov-2024 02:54 PM,Accepted-AOC,Qualified after drawl of lottery,20-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2663556,RAPAKA YUVRAJ,26-Nov-2024 07:17 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2663576,SURESH CHANDRA NAIK,26-Nov-2024 06:38 PM,Rejected-AOC,Disqualified after drawl of lottery,20-Jun-2025 11:25 AM,,,,,,,,,,,,,,,,,AOC
