S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No.1,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
1.0,2629564.0,SANTOSINI KHATUA,INR,"3,137,856",Finance,07 Nos. bidder participated,Lingaraj Sethi,02-Jan-2025 11:55 AM,finance_513217.pdf,BOQ Comparative Chart,Sandeep Ku Chhualsingh,Internal,SE DAO EST,Lingaraj Sethi,30-Apr-2025 10:48 AM,finsummary_513217.pdf (910.80 KB),EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB Division Boudh,2024_EICCL_106178_3,SEBDH-07/2024-25,Construction Of Paddy Procurement Center At Kantamal in the district of Boudh,Pravat Kumar Das,Internal,SE DAO EST,Lingaraj Sethi,02-Jan-2025 11:56 AM,techsummary_513217.pdf (241.74 KB),1,2651639,ABINASH KUDEI,18-Nov-2024 01:29 PM,Rejected-Finance,Disqualified,30-Apr-2025 10:48 AM,03-Jun-2025,"INR 3,137,856",60.0,Sandeep Kumar Chhualsingh,03-Jun-2025 12:42 PM,2353.pdf (823.00 KB),AOC,EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB Division Boudh,SEBDH-07/2024-25,2024_EICCL_106178_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Date extension,Date,,01-Nov-2024 10:00 AM,19-Nov-2024 11:30 AM,01-Nov-2024 10:00 AM,18-Nov-2024 05:00 PM,01-Nov-2024 10:00 AM ,18-Nov-2024 01:00 PM ,01-Nov-2024 10:00 AM,18-Nov-2024 05:00 PM,1.0,ICICI BANK,SE Boudh R and B Division Boudh,Office of the SE Boudh R and B Division Boudh,Construction Of Paddy Procurement Center At Kantamal in the district of Boudh,Composite work,Please refer tender documents ,NA ,"36,91,161",Civil Works - Buildings,NA ,Tender,90.0,60.0,Boudh,762014.0,NA ,NA ,NA ,Office of the SE Boudh R and B Division Boudh,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,GST,PAN, Affidavit and other relevant documents as per clauses of DTCN","37,000",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2647756,ASHARANI DALAL,16-Nov-2024 09:32 PM,Rejected-Finance,Disqualified,30-Apr-2025 10:48 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2652015,BIKASH KUMAR SAHU,18-Nov-2024 03:49 PM,Rejected-Finance,Disqualified,30-Apr-2025 10:48 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2643671,BISMAYA KUMAR MISHRA,13-Nov-2024 11:51 AM,Rejected-Finance,Disqualified,30-Apr-2025 10:48 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2647994,KIRAN KUMAR PRADHAN,15-Nov-2024 10:13 PM,Rejected-Finance,Disqualified,30-Apr-2025 10:48 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2629564,SANTOSINI KHATUA,12-Nov-2024 08:37 PM,Accepted-AOC,L1 Bidder,03-Jun-2025 12:42 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2641100,SRIKANTA MAHAKUD,13-Nov-2024 01:14 PM,Rejected-Finance,Disqualified,30-Apr-2025 10:48 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
