Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"LICENSE, PAN, GST, EXPERIENCE, TOOLS AND PLANTS, ALL DOCUMENTS AS PER DTCN","3,89,000",Yes,fixed,,Nil,Nil,DPC SS SNG,DPO SS SUNDARGARH PIN 770001,1.0,ICICI BANK,21-Mar-2025 09:00 AM,11-Apr-2025 05:30 PM,21-Mar-2025 09:00 AM,11-Apr-2025 05:00 PM,21-Mar-2025 09:00 AM ,11-Apr-2025 05:00 PM ,21-Mar-2025 09:00 AM,11-Apr-2025 05:00 PM,26-Apr-2025 10:15 AM,Infrastructure development of JODABANDH GOVT UP SCHOOL AND GUDGUDJORE GOVT PR UP SCHOOL under BISRA,Infrastructure development of JODABANDH GOVT UP SCHOOL AND GUDGUDJORE GOVT PR UP SCHOOL under BISRA,Please refer Tender documents. ,NA ,"3,88,39,060",Civil Works - Buildings,NA ,Tender,90.0,330.0,SUNDARGARH,770001.0,NA ,NA ,NA ,DPO SS SUNDARGARH,No ,No,"10,000",Nil,Nil,No,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,DPC/SS/SNG/11,2025_OPEPA_111796_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1,2880760,AJAY KUMAR SAHU,10-Apr-2025 06:51 PM,Rejected-AOC,did not win lottery,08-Jun-2025 10:47 AM,09-Jun-2025,"INR 33,017,084.24",330.0,Amulya Kumar Pradhan,08-Jun-2025 10:47 AM,1117963.pdf (382.00 KB),Finance,SUMMERY,Amulya Kumar Pradhan,26-Apr-2025 11:06 AM,finance_533791.pdf,BOQ Comparative Chart,1.0,CORRECTION IN TECHNICAL EVALUATION,CORRECTION IN TECHNICAL EVALUATION,25-Apr-2025 07:28 PM,A3.pdf ,92.55,Technical Opening,DPC SS SNG,Internal,,Amulya Kumar Pradhan,26-Apr-2025 10:09 AM,26-Apr-2025 10:15 AM,techsummary_533791.pdf (370.18 KB),DPC SS SNG,Internal,,Amulya Kumar Pradhan,08-Jun-2025 10:43 AM,finsummary_533791.pdf (370.18 KB),OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,2025_OPEPA_111796_3,DPC/SS/SNG/11,Infrastructure development of JODABANDH GOVT UP SCHOOL AND GUDGUDJORE GOVT PR UP SCHOOL under BISRA,Technical,SUMMERY,Amulya Kumar Pradhan,26-Apr-2025 09:32 AM,,1.0,2875221.0,M/S SARAT KUMAR SAHOO,INR,"33,017,084.24",AOC
,,.pdf,ALL DOCUMENTS AS PER DTCN,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2879561,BHABANI SHANKAR PATEL,10-Apr-2025 07:38 AM,Rejected-AOC,did not win lottery,08-Jun-2025 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2880288,BIJAYA KUMARA JAISWAL,09-Apr-2025 11:19 PM,Rejected-AOC,did not win lottery,08-Jun-2025 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2881504,ETWA BECK,11-Apr-2025 11:53 AM,Rejected-AOC,did not win lottery,08-Jun-2025 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2882107,KANAK INFRASTRUCTURE,11-Apr-2025 03:06 PM,Rejected-Technical,REJECTED,26-Apr-2025 10:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2875221,M/S SARAT KUMAR SAHOO,10-Apr-2025 01:43 PM,Accepted-AOC,won lottery,08-Jun-2025 10:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2882181,SRIJAN CONSTRUCTION,11-Apr-2025 01:58 PM,Rejected-Technical,REJECTED,26-Apr-2025 10:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2882214,SUBHADRARANI BISWAL,11-Apr-2025 01:52 PM,Rejected-Technical,REJECTED,26-Apr-2025 10:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2882402,SUBODH SAHOO,11-Apr-2025 03:24 PM,Rejected-Technical,REJECTED,26-Apr-2025 10:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2881499,VISHAL AGRAWAL,11-Apr-2025 10:24 AM,Rejected-Technical,REJECTED,26-Apr-2025 10:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
