Cover No,Cover,Document Type,Description,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost and EMD, GSTIN, PAN, RC and Affidavit",1.0,ICICI BANK,20-Nov-2024 12:00 PM,06-Dec-2024 11:30 AM,20-Nov-2024 12:00 PM,05-Dec-2024 05:30 PM,NA ,NA ,20-Nov-2024 12:00 PM,05-Dec-2024 05:30 PM,06-Jan-2025 11:00 AM,"Chief Engineer, Roads-I, Odisha","O/o the E.I.C (Civil-Cum-Roads), Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar","38,41,000",Yes,fixed,,Nil,Nil,EIC-CIVIL,CE-ROADS-I-15/2024-25,2024_EICCL_107265_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Improvement of Balliguda-Muniguda (SH-5) road from 68/200 km to 107/428 km ( excluding from 74/461 km to 74/792 km, 105/828 km to 106/030 km) in the district of Kandhamal under State Plan","Improvement of Balliguda-Muniguda (SH-5) road from 68/200 km to 107/428 km ( excluding from 74/461 km to 74/792 km, 105/828 km to 106/030 km) in the district of Kandhamal under State Plan",Please refer Tender documents. ,NA ,"38,40,84,064",Civil Works - Roads,NA ,Tender,90.0,540.0,Balliguda,751001.0,NA ,NA ,NA ,"O/o the E.I.C (Civil-Cum-Roads), Odisha",No ,No,"10,000",0.0,Nil,Nil,No,AOC,Technical,Opening,Pradipta Kumar Nayak,06-Dec-2024 01:53 PM,,EIC-CIVIL,2024_EICCL_107265_1,CE-ROADS-I-15/2024-25,"Improvement of Balliguda-Muniguda (SH-5) road from 68/200 km to 107/428 km ( excluding from 74/461 km to 74/792 km, 105/828 km to 106/030 km) in the district of Kandhamal under State Plan",CE Roads-I Odisha,Internal,,Pradipta Kumar Nayak,18-Jun-2025 07:38 PM,finsummary_517036.pdf (671.51 KB),1.0,2667383.0,MACKINTOSH BURN LIMITED,INR,"326,509,863",18-Jun-2025,"INR 326,509,863",540.0,Pradipta Kumar Nayak,18-Jun-2025 07:41 PM,Baliguda_Muniguda_AOC.pdf (672.00 KB),01P1 of 2025-26,1,2683039,JMBG CONSTRUCTION,05-Dec-2024 03:05 PM,Rejected-AOC,L2 bidder,18-Jun-2025 07:42 PM,EIC-Civil-Cum-Roads,Internal,,Pradipta Kumar Nayak,04-Jan-2025 06:27 PM,06-Jan-2025 11:00 AM,techsummary_517036.pdf (1974.07 KB),Finance,Finance opening,Pradipta Kumar Nayak,06-Jan-2025 12:14 PM,,BOQ Comparative Chart,AOC
,,.pdf,Machineries and work experience,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2667383,MACKINTOSH BURN LIMITED,03-Dec-2024 01:56 PM,Accepted-AOC,Selected as L1 bidder,18-Jun-2025 07:42 PM,,,,,,,,,,,,,,AOC
,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2683047,MOTIRANJAN SAHOO,05-Dec-2024 12:00 PM,Rejected-AOC,L2 bidder,18-Jun-2025 07:42 PM,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2680482,M/S Saroj Kumar Sharma,05-Dec-2024 05:01 PM,Rejected-AOC,L1 bidder,18-Jun-2025 07:42 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2680359,PRABHUPADA CONSTRUCTIONS PVT LTD,04-Dec-2024 06:32 PM,Rejected-AOC,L1 bidder,18-Jun-2025 07:42 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2675181,Sribanta Kumar Mishra,03-Dec-2024 08:23 PM,Rejected-AOC,L2 bidder,18-Jun-2025 07:42 PM,,,,,,,,,,,,,,AOC
