Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,ALL THE DOCUMENTS RECEIVED FOR VERIFICATION BY THE COMMITTEE,K SNEHASHIS SUBUDHI,30-Mar-2025 10:24 AM,,BOQ Comparative Chart,1.0,2862823.0,PABITRA KUMAR ROUT,INR,"1,895,430",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||KAKATPUR Block,2025_ZPKAT_111173_1,06/202425,Construction of GPLF office Building with Market Complex at GP Level of Kurujanga GP,BDO KAKATPUR,Internal,,BISHNU GOVIND,18-Jun-2025 02:49 PM,finsummary_531598.pdf (63.92 KB),BDO KAKATPUR,Internal,,BISHNU GOVIND,18-Jun-2025 02:45 PM,techsummary_531598.pdf (63.92 KB),18-Jun-2025,"INR 1,895,430",150.0,BISHNU GOVIND,18-Jun-2025 02:54 PM,GPLFKURUJANGAWO.pdf (76.00 KB),1,2848655,ADITYA NARAYAN SENAPATI,11-Mar-2025 01:56 PM,Rejected-Finance,LOSE IN LOTTERY,18-Jun-2025 02:49 PM,AOC,"6,000",Nil,Nil,No,Construction of GPLF office Building with Market Complex at GP Level of Kurujanga GP,Construction of GPLF office Building with Market Complex at GP Level of Kurujanga GP,Please refer Tender documents. ,NA ,,Civil Works - Buildings,NA ,Tender,120.0,NA ,KAKATPUR BLOCK,752108.0,NA ,NA ,NA ,KAKATPUR BLOCK,No ,No,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||KAKATPUR Block,06/202425,2025_ZPKAT_111173_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,BDO KAKATPUR BLOCK,KAKATPUR BLOCK,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST IN, CONTRACTOR RC","22,297",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,03-Mar-2025 09:00 AM,21-Mar-2025 09:00 AM,03-Mar-2025 09:00 AM,20-Mar-2025 05:00 PM,NA ,NA ,03-Mar-2025 09:00 AM,20-Mar-2025 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2862749,AJAY KUMAR DAS,20-Mar-2025 12:43 PM,Rejected-Finance,LOSE IN LOTTERY,18-Jun-2025 02:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2862624,Amiya Ranjan Barik,20-Mar-2025 09:11 AM,Rejected-Finance,LOSE IN LOTTERY,18-Jun-2025 02:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2862937,BABUL KUMAR SWAIN,20-Mar-2025 04:11 PM,Rejected-Technical,ALL DOCUMENTS ARE NOT CORRECT,18-Jun-2025 02:45 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2862128,Chinmaya Khuntia,19-Mar-2025 12:00 PM,Rejected-Finance,LOSE IN LOTTERY,18-Jun-2025 02:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2862425,GOPABANDHU NAYAK,19-Mar-2025 06:33 PM,Rejected-Finance,LOSE IN LOTTERY,18-Jun-2025 02:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2862823,PABITRA KUMAR ROUT,20-Mar-2025 01:57 PM,Accepted-AOC,WON IN LATTERY,18-Jun-2025 02:54 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2846229,PHILLURAJ MALLIK,06-Mar-2025 05:54 PM,Rejected-Finance,LOSE IN LOTTERY,18-Jun-2025 02:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2862733,PRIYABRATA PARIDA,20-Mar-2025 12:27 PM,Rejected-Finance,LOSE IN LOTTERY,18-Jun-2025 02:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
