Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Maintenance and Repair of CDPO Office at Jharsuguda (U) in the district of Jharsuguda for the year 2024-25,Maintenance and Repair of CDPO Office at Jharsuguda (U) in the district of Jharsuguda for the year 2024-25,Please refer Tender documents. ,NA ,"8,39,967",Civil Works - Buildings,NA ,Tender,90.0,60.0,Jharsuguda,768204.0,NA ,NA ,NA ,"R.W.Division, Jharsuguda",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, PAN, GSTN No. EMD online cost etc. as per DTCN",CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,Online-SEJSG-23 of 2024-25,2025_CERWI_111910_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,Superintending Engineer,"R.W.Division, Jharsuguda","4,000",0.0,Nil,Nil,No,25-Mar-2025 06:00 PM,04-Apr-2025 11:00 AM,25-Mar-2025 06:00 PM,03-Apr-2025 05:00 PM,25-Mar-2025 06:00 PM ,29-Mar-2025 05:00 PM ,25-Mar-2025 06:00 PM,03-Apr-2025 05:00 PM,"8,400",Yes,percentage,1.0%,Nil,Nil,AOC,15-May-2025,"INR 714,056",60.0,Binod Bihari Chhuria,13-Jun-2025 09:00 AM,2057.pdf (917.00 KB),Work order for the work Maintenance and Repair of CDPO Office at Jharsuguda (U) in the district of Jharsuguda for the year 2024-25,1,2875300,AMIT CONSTRUCTION,03-Apr-2025 03:41 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,Superintending Engineer,Internal,"AEE, DAO, JE Estimator",Pramod Kumar Majhi,30-Apr-2025 09:53 AM,techsummary_534319.pdf (25.83 KB),CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Jharsuguda,2025_CERWI_111910_1,Online-SEJSG-23 of 2024-25,Maintenance and Repair of CDPO Office at Jharsuguda (U) in the district of Jharsuguda for the year 2024-25,Superintending Engineer,Internal,"AEE, DAO, JE Estimator",Pramod Kumar Majhi,30-Apr-2025 10:12 AM,finsummary_534319.pdf (25.84 KB),Finance,Accepted,Pramod Kumar Majhi,11-Apr-2025 11:41 AM,,BOQ Comparative Chart,1.0,2874750.0,TUSHAR CONSTRUCTION,INR,"714,056",AOC
,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2,2875144,AMIT KUMAR SHARMA,03-Apr-2025 01:50 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2875273,ANUP KUMAR BADHAN,03-Apr-2025 02:07 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2874179,BIKASH KUMAR AGRAWAL,31-Mar-2025 09:19 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2875044,DEEPAK KUMAR NAIK,03-Apr-2025 12:54 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2875263,JAGESWAR BANJARA,03-Apr-2025 02:31 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2875037,KALPIT KUMAR RAWAL,02-Apr-2025 11:07 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,2874356,MAA DURGA CONSTRUCTION,01-Apr-2025 06:59 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,2875261,Premananda Besan,03-Apr-2025 01:43 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,2875290,SAMIR KANDI (S.C),03-Apr-2025 02:50 PM,Rejected-AOC,Unsuccessful,13-Jun-2025 09:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
