Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
06-Jan-2025 02:00 PM,13-Jan-2025 05:10 PM,06-Jan-2025 02:00 PM,13-Jan-2025 05:00 PM,NA ,NA ,06-Jan-2025 02:00 PM,13-Jan-2025 05:00 PM,"Superintending Engineer R.W. Division, Sundargarh","O/o of the Superintending Engineer R.W. Division, Sundargarh At/po-Sankara. Dist-Sundargarh. 770020","2,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,EMDPANGSTINCDMSRegistrationcodeworkexperiencesimilarnatureworkworkinhandmachineriesasperDTCN,SR to D type quarter at Sahajbahal Ayurvedic Dispensary,SR to D type quarter at Sahajbahal Ayurvedic Dispensary,Please refer Tender documents. ,NA ,"3,36,000",Civil Works - Buildings,NA ,Tender,90.0,30.0,Sundargarh,770020.0,NA ,NA ,NA ,O/o of the Superintending Engineer,No ,No,1.0,ICICI BANK,"3,360",Yes,percentage,1.0%,Nil,Nil,CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh I,Online-SESNG-19 of 2024-25,2025_CERWI_109099_6,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,25-Jun-2025,"INR 285,855",30.0,Ashirbad Panda,25-Jun-2025 03:50 PM,969.pdf (346.00 KB),1,2744139,ANJANA PATEL,11-Jan-2025 11:48 PM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,Er. Ashirbad Panda,Internal,,Ashirbad Panda,25-Jun-2025 03:42 PM,techsummary_523997.pdf (335.04 KB),Er. Ashirbad Panda,Internal,,Ashirbad Panda,25-Jun-2025 03:47 PM,finsummary_523997.pdf (335.04 KB),CE RW I||RW-CIRCLE-SUNDARGARH||RW-Division-Sundargarh I,2025_CERWI_109099_6,Online-SESNG-19 of 2024-25,SR to D type quarter at Sahajbahal Ayurvedic Dispensary,1.0,2744795.0,SUNIL KUMAR NAIK,INR,"285,855",Finance,13 Nos. of Successful Bidders,Ashirbad Panda,13-Jan-2025 06:35 PM,finance_523997.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2745012,BHAGABATI SOHELA,13-Jan-2025 11:08 AM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2745236,BIRANCHI PRADHAN ST,12-Jan-2025 07:07 PM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2744954,DEBANANDA SAHOO,12-Jan-2025 04:58 PM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2745679,DEBASIS PUROHIT,12-Jan-2025 11:25 PM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,6,2747145,LAXMAN PUROHIT,13-Jan-2025 03:12 PM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,7,2746130,PUNI LAKRA,13-Jan-2025 11:29 AM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,8,2744615,RAJNIKANTA BEHERA,12-Jan-2025 01:59 PM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,9,2745217,SAMBARU ROUT,12-Jan-2025 06:52 PM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,10,2745527,SHARAT KUMAR PATEL,12-Jan-2025 09:31 PM,Rejected-Finance,Rejected,25-Jun-2025 03:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
