S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,ICICI BANK,"10,000",0.0,Nil,Nil,No,Municipal Bodies||Remuna NAC,RN_08_2024-25,2025_ORULB_111826_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,Extension of Administrative Building with other Ancillary structure inside existing SeTP at Remuna NAC,WORKS,Please refer Tender documents. ,NA ,"71,91,614",Civil Works - Others,NA ,Tender,90.0,120.0,Remuna NAC,756019.0,NA ,NA ,NA ,Office of the Remuna NAC,No ,No,"71,916",Yes,fixed,,Nil,Nil,1,Fee/PreQual/Technical,.pdf,"GST,PAN,EMD,Registration certificate all required documents as per DTCN",21-Mar-2025 10:00 AM,08-Apr-2025 11:00 AM,21-Mar-2025 10:00 AM,07-Apr-2025 05:00 PM,NA ,NA ,21-Mar-2025 10:00 AM,07-Apr-2025 05:00 PM,09-May-2025 09:00 AM,"Executive Officer ,Remuna NAC",ganeswarpur,AOC,Tanuja Giri /Executive Officer,Internal,,Siva Sankar Giri,12-Jun-2025 07:28 PM,finsummary_533910.pdf (320.95 KB),Technical,Two bids are submitted and two bids are accepted,Siva Sankar Giri,08-May-2025 08:12 AM,technical_533910.pdf,Municipal Bodies||Remuna NAC,2025_ORULB_111826_1,RN_08_2024-25,Extension of Administrative Building with other Ancillary structure inside existing SeTP at Remuna NAC,1.0,2877771.0,KARTIKA CHANDRA PUSTI,INR,"6,113,590",12-Jun-2025,"INR 6,113,590",120.0,Siva Sankar Giri,12-Jun-2025 07:30 PM,workorder.pdf (338.00 KB),1,2878062,AMALENDU NAYAK,07-Apr-2025 02:40 PM,Rejected-Finance,not select,12-Jun-2025 07:28 PM,Finance,all bids are accepted,Siva Sankar Giri,12-Jun-2025 07:25 PM,finance_533910.pdf,BOQ Comparative Chart,Tanuja Giri /Executive Officer,Internal,,Siva Sankar Giri,08-May-2025 08:16 AM,09-May-2025 09:00 AM,techsummary_533910.pdf (420.08 KB),AOC
2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2877771,KARTIKA CHANDRA PUSTI,07-Apr-2025 02:14 PM,Accepted-AOC,select in lottery,12-Jun-2025 07:30 PM,,,,,,,,,,,,,,AOC
