Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
01-Feb-2024 10:00 AM,16-Feb-2024 11:00 AM,01-Feb-2024 10:00 AM,15-Feb-2024 05:00 PM,01-Feb-2024 10:00 AM ,07-Feb-2024 05:00 PM ,01-Feb-2024 10:00 AM,15-Feb-2024 05:00 PM,02-Mar-2024 04:30 PM,"10,000",0.0,Nil,Nil,No,Executive Officer,"Executive Officer, Bhadrak Municipality",1.0,Fee/PreQual/Technical,.pdf,"Bid document cost, EMD, GST, Registration Certificate, Affidavit and other documents as per DTCN","86,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,Municipal Bodies||Bhadrak Municipality,BM-BDK-09-2023-24,2024_ORULB_100328_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,EMD amount may be read 86000.00 instead of 70000.00,Other,,EXTENSION OF ADMINISTRATIVE BUILDING WITH OTHER ANCILLARY STRUCTURES etc. INSIDE EXISTING SeTP AT BHADRAK MUNICIPALITY ODISHA,EXTENSION OF ADMINISTRATIVE BUILDING WITH OTHER ANCILLARY STRUCTURES etc. INSIDE EXISTING SeTP AT BHADRAK MUNICIPALITY ODISHA,Please refer Tender documents. ,NA ,"85,26,000",Civil Works - Buildings,NA ,Tender,180.0,180.0,Bhadrak Municipality,756100.0,NA ,NA ,NA ,Municipal Council Bhadrak,No ,No,AOC,Municipal Bodies||Bhadrak Municipality,2024_ORULB_100328_1,BM-BDK-09-2023-24,EXTENSION OF ADMINISTRATIVE BUILDING WITH OTHER ANCILLARY STRUCTURES etc. INSIDE EXISTING SeTP AT BHADRAK MUNICIPALITY ODISHA,Technical,ok,Deviprasad Mohanty,16-Feb-2024 11:34 AM,,Gulmaki Dalawzi,Internal,Details attached below,TAPASA KUMAR SAMAL,05-Jun-2025 12:03 PM,finsummary_488313.pdf (714.54 KB),1.0,2443518.0,Laxmidhar Mallik,INR,"7,835,394",1,2441946,ANSHUJIT PUHAN,15-Feb-2024 12:54 PM,Rejected-AOC,Quoted third lowest,05-Jun-2025 12:06 PM,05-Jun-2025,"INR 7,835,394",180.0,TAPASA KUMAR SAMAL,05-Jun-2025 12:06 PM,workorder.pdf (765.00 KB),work order issued,Gulmaki Dalawzi,Internal,Details attached below,Deviprasad Mohanty,02-Mar-2024 01:55 PM,02-Mar-2024 04:30 PM,techsummary_488313.pdf (1327.85 KB),Finance,ok,Deviprasad Mohanty,02-Mar-2024 04:45 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,.pdf,"undertakings, list of machineries and special conditions if any specifically mentioned by the OIT",,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2,2442831,Kailash Chandra Jena,15-Feb-2024 02:47 PM,Rejected-AOC,Quoted third lowest,05-Jun-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3,2443518,Laxmidhar Mallik,15-Feb-2024 04:29 PM,Accepted-AOC,Quoted first lowest,05-Jun-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,4,2426019,UPENDRA JENA,07-Feb-2024 10:36 AM,Rejected-AOC,Quoted second lowest,05-Jun-2025 12:06 PM,,,,,,,,,,,,,,,,,,,,,AOC
