Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Finance,.,Dibyamayee Behera,11-Dec-2024 12:55 PM,finance_510101.pdf,BOQ Comparative Chart,12-Jan-2025,"INR 4,039,670",60.0,Rajesh Pradhan,03-Jun-2025 11:44 AM,TCN-5-Tambakhuri-Bandhamundi.pdf (317.00 KB),CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,2024_CERWI_105748_18,05Online)/RWD/BPD/2024-25,S/R to Tambakhuri Bandhamundi road,1.0,2618678.0,BIKASH SAHU,INR,"4,039,670",1,2617422,BANDAN KUMAR BEHERA,05-Nov-2024 09:49 AM,Rejected-AOC,unsuccessful tenderer,03-Jun-2025 11:44 AM,Akshay Kumar Naik,Internal,,Dibyamayee Behera,23-Dec-2024 12:48 PM,techsummary_510101.pdf (65.02 KB),Akshay Kumar Naik,Internal,,Dibyamayee Behera,12-Jan-2025 05:08 PM,finsummary_510101.pdf (63.51 KB),AOC,"47,520",Yes,percentage,1.0%,Nil,Nil,S/R to Tambakhuri Bandhamundi road,S/R to Tambakhuri Bandhamundi road,Please refer Tender documents. ,NA ,"47,52,000",Civil Works - Roads,NA ,Tender,90.0,60.0,"Baripada, Mayurbhanj",757002.0,NA ,NA ,NA ,"S.E.R.W.Division, Baripada",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"RC, PAN, GSTIN,Affidavit and other documents as per DTCN",1.0,ICICI BANK,"S.E.R.W.Division, Baripada","S.E.R.W.Division, Baripada",CE RW I||RWCIRCLE-BARIPADA||RW Division Baripada,05Online)/RWD/BPD/2024-25,2024_CERWI_105748_18,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,28-Oct-2024 11:00 AM,05-Nov-2024 05:30 PM,28-Oct-2024 11:00 AM,05-Nov-2024 05:00 PM,28-Oct-2024 11:00 AM ,04-Nov-2024 03:00 PM ,28-Oct-2024 11:00 AM,05-Nov-2024 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,2,2618678,BIKASH SAHU,05-Nov-2024 01:22 PM,Accepted-AOC,Lottery winner.,03-Jun-2025 11:44 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,3,2613706,BISESWAR BEHERA,04-Nov-2024 02:09 PM,Rejected-AOC,unsuccessful tenderer,03-Jun-2025 11:44 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,4,2618000,BISHWARANJAN SALANGI,05-Nov-2024 04:48 PM,Rejected-AOC,unsuccessful tenderer,03-Jun-2025 11:44 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,5,2603861,NARAYAN CHANDRA DAS,01-Nov-2024 03:47 PM,Rejected-AOC,unsuccessful tenderer,03-Jun-2025 11:44 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,6,2617855,SANJAY KUMAR JENA,05-Nov-2024 11:25 AM,Rejected-AOC,unsuccessful tenderer,03-Jun-2025 11:44 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,7,2605124,SATYANARAYAN PANDA,03-Nov-2024 01:13 PM,Rejected-AOC,unsuccessful tenderer,03-Jun-2025 11:44 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,8,2602864,SHISHIR KUMAR SINGH,01-Nov-2024 06:51 AM,Rejected-AOC,unsuccessful tenderer,03-Jun-2025 11:44 AM,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
