Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit",1.0,ICICI BANK,"95,16,400",Yes,fixed,,Nil,Nil,"Construction of New Jail at Bhadrak, Village-Bahudarada in the Dist. of Bhadrak",Building Work,Please refer Tender documents  ,NA ,"95,16,35,976",Civil Works - Buildings,NA ,Tender,90.0,730.0,Bhadrak,751022.0,OPHWC BHUBANESWAR ,OPHWC BHUBANESWAR ,20-Mar-2025 11:30 AM ,OPHWC BHUBANESWAR,No ,No,"11,800",0.0,Nil,Nil,No,Orissa State Police Housing and Welfare Corporation Ltd,17/OPHWC/2024-25,2025_OSPHW_111686_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR-22,13-Mar-2025 05:00 PM,21-Apr-2025 10:30 AM,13-Mar-2025 05:00 PM,19-Apr-2025 05:00 PM,NA ,NA ,13-Mar-2025 05:00 PM,19-Apr-2025 05:00 PM,30-May-2025 10:30 AM,1.0,EXTENSION OF DATES,Date,,AOC,1,2868056,B.C.BHUYAN CONSTRUCTION PVT LTD,19-Apr-2025 10:43 AM,Rejected-Finance,DUE TO L1 BIDDER AND LOWEST TURNOVER,17-Jun-2025 11:47 AM,17-Jun-2025,"INR 808,985,743",730.0,Bikram Keshari Malla,17-Jun-2025 11:59 AM,workorder.pdf (436.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 16.06.2025,AS PER TC MINUTES,Internal,AS PER TC MINUTES,BIBHUTI BHUSHAN NAIK,29-May-2025 06:15 PM,30-May-2025 10:30 AM,techsummary_533201.pdf (293.06 KB),Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,30-May-2025 11:25 AM,,BOQ Comparative Chart,Orissa State Police Housing and Welfare Corporation Ltd,2025_OSPHW_111686_1,17/OPHWC/2024-25,"Construction of New Jail at Bhadrak, Village-Bahudarada in the Dist. of Bhadrak",Technical,TEN BIDDER HAVE PARTICIAPTED,Bikram Keshari Malla,21-Apr-2025 11:41 AM,,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,17-Jun-2025 11:47 AM,finsummary_533201.pdf (321.36 KB),1.0,2863778.0,MACKINTOSH BURN LIMITED,INR,"808,985,743",AOC
,,.pdf,Other Document as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"DRAWINGS OF D,E AND F TYPE QTRS.",Other,,AOC,2,2876845,BPC INFRAPROJECTS PRIVATE LIMITED,19-Apr-2025 04:42 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation per DTCN Cl.110(n).,29-May-2025 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2879518,DIVERSIFIED ENERGY SOLUTIONS PRIVATE LIMITED,19-Apr-2025 03:26 PM,Rejected-Finance,DUE TO L1 BIDDER AND LOWEST TURNOVER,17-Jun-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2874362,kaizen infracon,19-Apr-2025 02:21 PM,Rejected-Finance,DUE TO L2 BIDDER,17-Jun-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2863778,MACKINTOSH BURN LIMITED,17-Apr-2025 09:32 PM,Accepted-AOC,QUALIFIED BIDDER,17-Jun-2025 11:59 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2888713,RAJBIR CONSTRUCTION PVT LTD,19-Apr-2025 02:03 PM,Rejected-Finance,DUE TO L4 BIDDER,17-Jun-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2873742,RSB PROJECTS PRIVATE LIMITED,19-Apr-2025 01:11 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation per DTCN Cl.110(n).,29-May-2025 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,2888505,Som projects private limited,19-Apr-2025 03:18 PM,Rejected-Technical,Non-securing qualifying marks in the Point of Presentation per DTCN Cl.110(n).,29-May-2025 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,2887325,Sri Avantika Contractors (I) Limited,19-Apr-2025 04:28 PM,Rejected-Technical,Non submission of adequate documents to secure qualifying marks in Sch-C i.e required Tools and Plant as per DTCN Clause no-13 and 110(f),29-May-2025 06:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,2862199,UMSL Limited,19-Apr-2025 11:18 AM,Rejected-Finance,DUE TO L3 BIDDER,17-Jun-2025 11:47 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
