S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"7,080",Nil,Nil,No,BDO KRUSHNAPRASAD,BLOCK OFFICE KRUSHNAPRASAD,10-Apr-2025 11:00 AM,22-Apr-2025 11:00 AM,10-Apr-2025 11:00 AM,21-Apr-2025 05:00 PM,10-Apr-2025 11:00 AM ,21-Apr-2025 05:00 PM ,10-Apr-2025 11:00 AM,21-Apr-2025 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"GST IN,PAN ,VALID CONTRACTOR RC,EMD ONLINE RECEIPT,TENDER PAPER COST",Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||KRUSHNAPRASAD Block,KRUSHNAPRASAD.01/2025-26,2025_ZPKRP_112368_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,CONST OF OFFICE BUILDING AND 50 MT GODOWN AT KRUSHNAPRASAD GARH SCS,CONST OF OFFICE BUILDING AND 50 MT GODOWN AT KRUSHNAPRASAD GARH,Please refer Tender documents. ,NA ,"24,55,023",Civil Works - Buildings,NA ,Tender,120.0,90.0,KRUSHNAPRASAD GARH,752032.0,NA ,NA ,NA ,"Block office,Krushnaprasad",No ,No,"24,550",Yes,percentage,1.0%,Nil,Nil,AOC,22-May-2025,"INR 2,087,015.41",90.0,AMIYA KUMAR PANDA,17-Jun-2025 07:49 PM,manasrautkrushnaprasadpacs.pdf (614.00 KB),1,2887911,BASANTA PUJHARI,19-Apr-2025 03:31 PM,Rejected-AOC,Failed in the transparent lottery,17-Jun-2025 07:49 PM,AMIYA KUMAR PANDA,Internal,"BFO,AEE,CP,SO,JES,DA DEV,CASHIER",TIRTHA TATHAGATA AICH,15-May-2025 06:09 PM,techsummary_535894.pdf (2833.22 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Puri||KRUSHNAPRASAD Block,2025_ZPKRP_112368_1,KRUSHNAPRASAD.01/2025-26,CONST OF OFFICE BUILDING AND 50 MT GODOWN AT KRUSHNAPRASAD GARH SCS,AMIYA KUMAR PANDA,Internal,"BFO,AEE,CP,CASHIER,SO,DA DEV,JES",MAHENDRA SAHOO,15-May-2025 06:36 PM,finsummary_535894.pdf (2833.21 KB),Finance,5 bidders have participated in the bid all are admitted as decided by committee,AMIYA KUMAR PANDA,22-Apr-2025 10:48 PM,finance_535894.pdf,BOQ Comparative Chart,1.0,2890383.0,MANAS RANJAN RAUT,INR,"2,087,015.41",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,.pdf,"TENDER PAPERS,AFFIDAVITS,ANNEXURES,SCHEDULES,UNDERTAKINGS,OTHER DOCUMENTS AS PER DTCN/NIT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2,2890383,MANAS RANJAN RAUT,21-Apr-2025 03:41 PM,Accepted-AOC,won in the transparent lottery,17-Jun-2025 07:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,3,2890394,M/s ULLASH CHANDRA TARAI,21-Apr-2025 03:25 PM,Rejected-AOC,Failed in the transparent lottery,17-Jun-2025 07:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,4,2889971,PRASANTA KUMAR JENA,21-Apr-2025 01:00 PM,Rejected-AOC,Failed in the transparent lottery,17-Jun-2025 07:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,5,2885833,RANJAN KUMAR PRADHAN,16-Apr-2025 12:37 PM,Rejected-AOC,Failed in the transparent lottery,17-Jun-2025 07:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
