Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage
Finance,Two no financial bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,14-Jul-2023 05:06 PM,,BOQ Comparative Chart,1.0,2176073.0,ASHISH MOHANTY,12-Jul-2023 10:59 AM,Rejected-AOC,Not a lowest bidder,02-Aug-2023 01:03 PM,Technical,Two no technical bids are received online and the bid is admitted subject to detail scrutiny after downloading the bid documents and after which the bid will be finally determined as valid or invalid,Rajendra Nath Nayak,13-Jul-2023 12:35 PM,,Chief Executive Officer,Internal,,Rajendra Nath Nayak,02-Aug-2023 01:02 PM,finsummary_442032.pdf (405.72 KB),02-Aug-2023,"INR 32,844,000",274.0,Rajendra Nath Nayak,02-Aug-2023 01:02 PM,AOC.pdf (701.00 KB),Chief Executive Officer,Internal,,Rajendra Nath Nayak,14-Jul-2023 04:00 PM,14-Jul-2023 05:00 PM,techsummary_442032.pdf (646.83 KB),WATCO Bhubaneswar,2023_WATCO_90066_1,WATCO (W)-18/2023-24 Dtd.26.06.2023,"Design, Construction, Testing and Commissioning of 1 no 10.00 lakh Litre capacity RCC ESR (25 mtr staging) with all ancillary work and piping arrangement at Khandagiri Bari, Bhubaneswar.",1.0,2174177.0,jagadish patra,INR,"32,844,000",AOC,WATCO Bhubaneswar,WATCO (W)-18/2023-24 Dtd.26.06.2023,2023_WATCO_90066_1,Yes,National Competitive Bid,Lump-sum,Works,2.0,No,No,Online,No,No,No,1.0,Corrigendum,Other,,1.0,ICICI BANK,"3,13,000",Yes,fixed,,Nil,Nil,"11,800",Nil,Nil,No,"Design, Construction, Testing and Commissioning of 1 no 10.00 lakh Litre capacity RCC ESR (25 mtr staging) with all ancillary work and piping arrangement at Khandagiri Bari, Bhubaneswar.","Design, Construction, Testing and Commissioning of 1 no 10.00 lakh Litre capacity RCC ESR (25 mtr staging) with all ancillary work and piping arrangement at Khandagiri Bari, Bhubaneswar.",Please refer Tender documents. ,NA ,"3,12,80,000",Civil Works - Water Works,NA ,Tender,120.0,274.0,"Khandagiri Bari, Bhubaneswar",751030.0,NA ,NA ,NA ,Bhubaneswar,No ,No,28-Jun-2023 11:00 AM,13-Jul-2023 12:30 PM,28-Jun-2023 11:00 AM,12-Jul-2023 05:00 PM,NA ,NA ,28-Jun-2023 11:00 AM,12-Jul-2023 05:00 PM,14-Jul-2023 05:00 PM,1.0,Fee/PreQual/Technical,.pdf,"Copy of PAN, GST, Affidavits as per DTCN",Chief Executive Officer,"The Chief Executive Officer, WATCO Ground Floor, Unnati Bhawan, Satyanagar, Bhubaneswar-751007, Odisha, India (0674) 2391444",AOC
,,,,,,2.0,2174177.0,jagadish patra,12-Jul-2023 01:13 PM,Accepted-AOC,Lowest bidder,02-Aug-2023 01:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Certificates, Formats, Schedules and other documents if any as per DTCN",,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,AOC
