Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
Finance,Two bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Nanda Kishor Pal,31-May-2023 05:48 PM,finance_437706.pdf,BOQ Comparative Chart,1.0,2145480.0,PINKINA SWAIN,INR,"524,195",Municipal Bodies||Cuttack Municipal Corporation,2023_ORULB_88836_31,MC(CMC)CTC_Div-I_No4/2023-24,"Re-construction of drain, slab with road from Sarala Mandir to Koila Godown Atta Kal Gali of Bakhrabad in Ward No. 20",Executive Engineer,Internal,Asst. Executive Engineer,Nanda Kishor Pal,18-Aug-2023 01:29 PM,finsummary_437706.pdf (396.25 KB),Executive Engineer,Internal,Asst. Executive Engineer,Nanda Kishor Pal,18-Aug-2023 01:27 PM,techsummary_437706.pdf (396.26 KB),18-Aug-2023,"INR 524,195",30.0,Nanda Kishor Pal,18-Aug-2023 01:30 PM,4125PW25.07.23_31.pdf (70.00 KB),Work Order,1,2145480,PINKINA SWAIN,24-May-2023 12:39 PM,Accepted-AOC,Accepted,18-Aug-2023 01:31 PM,AOC,"4,720",0.0,Nil,Nil,No,16-May-2023 03:00 PM,30-May-2023 11:00 AM,16-May-2023 03:00 PM,25-May-2023 05:00 PM,16-May-2023 03:00 PM ,25-May-2023 05:00 PM ,16-May-2023 03:00 PM,25-May-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST AND EMD ONLINE,VAT, PAN, EPF REGISTRATION AND GST-IN CERTIFICATE OTHER DOCUMENTS",1,ICICI BANK,"Re-construction of drain, slab with road from Sarala Mandir to Koila Godown Atta Kal Gali of Bakhrabad in Ward No. 20","Re-construction of drain, slab with road from Sarala Mandir to Koila Godown Atta Kal Gali of Bakhrabad in Ward No. 20",Please refer Tender documents. ,NA ,"5,11,800",Civil Works - Others,NA ,Tender,90.0,30.0,CMC,753012.0,NA ,NA ,NA ,"At Bikash Bhawan, Jagannathlane",No ,No,"Executive Engineer,Div-I","At Bikash Bhawan, Jagannathlane Badambadi, Dist Cuttack, Pin-753012",Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-I_No4/2023-24,2023_ORULB_88836_31,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"5,100",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2145548,Sri Jagabandhu Sethy,24-May-2023 07:49 PM,Rejected-AOC,Rejected,18-Aug-2023 01:31 PM,AOC,,,,,,,,,,,,,,,,.xls,Bill of Quantity,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
