Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"CONTRCTOR RC,PAN,GSTIN, AFFIDAVITS OTHER DOCUMENTS AS PER DTCN","6,000",0.0,Nil,Nil,No,Construction of Civil infra-structure for installation of Biomedical wasted management equipment at CHC Kesinga,Building,Please refer Tender documents. ,NA ,"12,50,765",Civil Works - Buildings,NA ,Tender,90.0,60.0,Bhawanipatna Kalahandi,766001.0,NA ,NA ,NA ,O/O SE Kalahandi R and B Division Bhawanipatna,No ,No,1.0,ICICI BANK,"12,508",Yes,fixed,,Nil,Nil,16-May-2023 09:00 AM,26-May-2023 11:00 AM,16-May-2023 09:00 AM,25-May-2023 05:00 PM,16-May-2023 09:00 AM ,20-May-2023 05:00 PM ,16-May-2023 09:00 AM,25-May-2023 05:00 PM,Executive Engineer,O/O Superintending Engineer Kalahandi R and B Division Bhawanipatna,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,BC KLD-04/2023-2024,2023_EICCL_89008_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,1.0,2145546.0,LAXMIPRIYA SABAR,INR,"1,169,590",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,2023_EICCL_89008_4,BC KLD-04/2023-2024,Construction of Civil infra-structure for installation of Biomedical wasted management equipment at CHC Kesinga,Superintending Engineer,Internal,,Prakash Kumar Behera,09-Aug-2023 05:29 PM,techsummary_437901.pdf (536.18 KB),09-Aug-2023,"INR 1,169,590",60.0,Prakash Kumar Behera,09-Aug-2023 05:31 PM,KesingaBMW.pdf (536.00 KB),Superintending Engineer,Internal,,Prakash Kumar Behera,09-Aug-2023 05:30 PM,finsummary_437901.pdf (536.18 KB),Finance,5 nos bidder are admitted,Sujit Kumar Naik,27-May-2023 11:17 AM,,BOQ Comparative Chart,1,2144432,AKASH AGRAWAL,23-May-2023 08:25 PM,Rejected-Technical,Disqualified,09-Aug-2023 05:29 PM,AOC
,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2146282,ANMOL AGRAWAL,25-May-2023 03:04 PM,Rejected-Technical,Disqualified,09-Aug-2023 05:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2141689,DOLAMANI CHOUDHURY,23-May-2023 09:38 AM,Rejected-Technical,Disqualified,09-Aug-2023 05:29 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2145546,LAXMIPRIYA SABAR,24-May-2023 01:26 PM,Accepted-AOC,Qualified,09-Aug-2023 05:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2145696,NEMICHAND AGRAWAL,25-May-2023 10:16 AM,Rejected-Technical,Disqualified,09-Aug-2023 05:29 PM,AOC
