Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage
Madhuri Lugun,Internal,,Hajam Tudu,17-Aug-2023 04:41 PM,techsummary_437983.pdf (1293.95 KB),1,2147171,GIRIJA PRASAD SAMAL,26-May-2023 12:04 AM,Rejected-AOC,Rejected,23-Aug-2023 12:27 PM,23-Aug-2023,"INR 800,000",90.0,Gobinda Dansena,23-Aug-2023 12:27 PM,34.pdf (498.00 KB),1.0,2148924.0,PRAVAT KUMAR BEHERA,INR,"800,000",Finance,Sucessfully opened,Hajam Tudu,17-Aug-2023 03:08 PM,,BOQ Comparative Chart,Madhuri Lugun,Internal,,Gobinda Dansena,19-Aug-2023 11:07 AM,finsummary_437983.pdf (1292.53 KB),Municipal Bodies||Rajgangpur Municipality,2023_ORULB_88991_34,EO/RGP/01 of 2023-24,"Construction of Paver block road, Drain and Cover slab from Ahok Sahu house to Kachra house and adjacent gali, W.No.01",AOC,Municipal Bodies||Rajgangpur Municipality,EO/RGP/01 of 2023-24,2023_ORULB_88991_34,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,17-May-2023 11:00 AM,29-May-2023 10:00 AM,17-May-2023 11:00 AM,28-May-2023 05:00 PM,NA ,NA ,17-May-2023 11:00 AM,28-May-2023 05:00 PM,"Construction of Paver block road, Drain and Cover slab from Ahok Sahu house to Kachra house and adjacent gali, W.No.01","Construction of Paver block road, Drain and Cover slab from Ahok Sahu house to Kachra house and adjacent gali, W.No.01",Please refer Tender documents ,NA ,"8,00,000",Civil Works - Others,"Construction of Paver block road, Drain and Cove ",Tender,90.0,90.0,Rajgangpur Municipality Area,770017.0,NA ,NA ,NA ,Rajgangpur Municipality,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, GST, PAN, Reg.-Renewal of Contractor license, Exp. and other document as per NIT",1.0,ICICI BANK,"8,000",Yes,fixed,,Nil,Nil,Executive Officer,"Rajgangpur Municipality, Dist-Sundargarh",AOC
,,,,,,2,2149157,JAYDEV BEHERA,28-May-2023 03:26 PM,Rejected-AOC,Rejected,23-Aug-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC
,,,,,,3,2148367,PRATAP KERKETTA,27-May-2023 11:55 AM,Rejected-AOC,Rejected,23-Aug-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,4,2148924,PRAVAT KUMAR BEHERA,28-May-2023 10:04 AM,Accepted-AOC,Selected,23-Aug-2023 12:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
