Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of Sub-Center Building at Bandalo,Works,Please refer Tender documents. ,NA ,"32,26,565",Civil Works - Buildings,NA ,Tender,270.0,270.0,"PANCHAYAT SAMITI, KOREI",755022.0,NA ,NA ,NA ,"PANCHAYAT SAMITI, KOREI",No ,No,16-May-2023 11:00 AM,01-Jun-2023 11:30 AM,16-May-2023 11:00 AM,30-May-2023 05:00 PM,16-May-2023 11:00 AM ,29-May-2023 01:00 PM ,16-May-2023 11:00 AM,30-May-2023 05:00 PM,"6,000",Nil,Nil,No,1.0,ICICI BANK,"32,300",Yes,fixed,,Nil,Nil,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||KOREI Block,TENDER ONLINE 02 KOR OF 2023-24,2023_PRKOR_89010_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"BDO, KOREI","PANCHAYAT SAMITI, KOREI, DIST- JAJPUR PIN-755022",1.0,Fee/PreQual/Technical/Finance,.pdf,"RC,PAN,GSTIN,AFFIDAVIT,ONLINE CHALLAN OF TENDR COST,EMD AND OTHER DOCUNENT AS PER DTCN",AOC,1,2150874,AMRUTA PRIYADARSHINI DHAL,30-May-2023 11:59 AM,Accepted-AOC,Awarded through lottery,16-Aug-2023 12:46 PM,16-Aug-2023,"INR 2,742,900",270.0,Ranjan Kumar Parida,16-Aug-2023 12:45 PM,Bandalo.pdf (215.00 KB),BDO KOREI,Internal,,Ranjan Kumar Parida,16-Aug-2023 11:30 AM,finsummary_437927.pdf (215.08 KB),Finance,All are accepted,Ranjan Kumar Parida,16-Aug-2023 10:53 AM,finance_437927.pdf,BOQ Comparative Chart,BDO KOREI,Internal,,Ranjan Kumar Parida,16-Aug-2023 11:16 AM,techsummary_437927.pdf (215.07 KB),Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Jajpur||KOREI Block,2023_PRKOR_89010_3,TENDER ONLINE 02 KOR OF 2023-24,Construction of Sub-Center Building at Bandalo,1.0,2150874.0,AMRUTA PRIYADARSHINI DHAL,INR,"2,742,900",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,2,2151037,MAHESWAR SAHOO,30-May-2023 02:58 PM,Rejected-AOC,Disqualified through lottery,16-Aug-2023 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2149898,NATRAJ GRAPHICS,29-May-2023 01:00 PM,Rejected-AOC,Disqualified through lottery,16-Aug-2023 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2150840,PRALAYA KUMAR PATTANAYAK,30-May-2023 02:18 PM,Rejected-AOC,Disqualified through lottery,16-Aug-2023 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2149657,RUPALI ROY,29-May-2023 09:12 PM,Rejected-AOC,Disqualified through lottery,16-Aug-2023 12:46 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
