Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,24-Aug-2023 03:09 PM,techsummary_438392.pdf (111.13 KB),24-Aug-2023,"INR 870,563",90.0,Goutam Chandra Das,24-Aug-2023 03:35 PM,WO-217.23.pdf (273.00 KB),1,2144918,ANANDA KUMAR SWAIN,23-May-2023 06:32 PM,Rejected-Finance,other than 1st lowest,24-Aug-2023 03:27 PM,Finance,3 bids opened successfully,Goutam Chandra Das,06-Jun-2023 12:01 PM,finance_438392.pdf,BOQ Comparative Chart,1.0,2154658.0,SUBHRAJIT SAMANTARAY,INR,"870,563",Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_89106_20,BMC-EE-DD-4/2023-24 dtd.17.05.2023,Construction of internal RCC drain and cover slab at back side of Axis Bank of Shastri Nagar in ward no 39,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,24-Aug-2023 03:27 PM,finsummary_438392.pdf (111.13 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,"8,679",Yes,percentage,1.0%,Nil,Nil,Superintending Engineer,"Superintending Engineer Drainage Division, BMC",Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-4/2023-24 dtd.17.05.2023,2023_ORULB_89106_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of internal RCC drain and cover slab at back side of Axis Bank of Shastri Nagar in ward no 39,Construction of internal RCC drain and cover slab at back side of Axis Bank of Shastri Nagar in ward no 39,As per DTCN ,NA ,"8,67,857",Civil Works - Others,NA ,Tender,120.0,90.0,BMC AREA LIMITED,751007.0,NA ,NA ,NA ,Superintending Engineer Chamber,No ,No,1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,20-May-2023 10:30 AM,06-Jun-2023 11:00 AM,20-May-2023 10:30 AM,05-Jun-2023 05:00 PM,NA ,NA ,20-May-2023 10:30 AM,05-Jun-2023 05:00 PM,AOC
,,,,,,,,,,,,2,2147824,BISWANATH BAUT,05-Jun-2023 09:18 AM,Rejected-Finance,other than 1st lowest,24-Aug-2023 03:27 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,3,2154658,SUBHRAJIT SAMANTARAY,05-Jun-2023 04:49 PM,Accepted-AOC,1st lowest,24-Aug-2023 03:35 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
