Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
Construction of proposed 300 seater Auditorium of Athamallik NAC Odisha in the district of Angul,Construction of proposed 300 seater Auditorium of Athamallik NAC Odisha in the district of Angul,Please refer Tender documents ,NA ,"6,21,51,250",Civil Works - Buildings,NA ,Tender,90.0,330.0,Angul,759122.0,NA ,NA ,NA ,CCE Dhenkanal R and B Circle Dhenkanal,No ,No,"10,000",0.0,Nil,Nil,No,"6,21,600",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"GSTIN, EMD, PAN, Valid RC",EIC-CIVIL||SERNB-CIRCLE-DHENKANAL,CCE DKL R and B/25-2022-23,2023_EICCL_87248_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,CCE Dhenkanal R and B Circle Dhenkanal,CCE Dhenkanal R and B Circle Dhenkanal,24-Mar-2023 05:00 PM,10-Apr-2023 11:30 AM,24-Mar-2023 05:00 PM,06-Apr-2023 05:30 PM,24-Mar-2023 05:00 PM ,06-Apr-2023 05:00 PM ,24-Mar-2023 05:00 PM,06-Apr-2023 05:30 PM,21-Apr-2023 09:00 AM,AOC,Finance,Opened,Ashok Kumar Giri,21-Apr-2023 10:40 AM,finance_432193.pdf,BOQ Comparative Chart,Technical,Opened,Ashok Kumar Giri,10-Apr-2023 09:47 PM,technical_432193.pdf,1,2109564,BIKRAM KESHARI MOHANTY,05-Apr-2023 02:11 PM,Rejected-Technical,Disqualified as per clause No 8(B) and113 (d) of DTCN,19-Apr-2023 02:00 PM,Ashok Kumar Giri,Internal,P Haripal B Sinku B Sahoo,Lopamudra Priyadarsini,08-Aug-2023 02:03 PM,finsummary_432193.pdf (158.10 KB),08-Aug-2023,"INR 62,151,250.23",330.0,Lopamudra Priyadarsini,08-Aug-2023 02:05 PM,12726.pdf (85.00 KB),Agreement on dt. 28.07.2023,Ashok Kumar Giri,Internal,P Haripal BM Sinku BK Sahoo PP Swain,Ashok Kumar Giri,19-Apr-2023 02:00 PM,21-Apr-2023 09:00 AM,techsummary_432193.pdf (649.70 KB),EIC-CIVIL||SERNB-CIRCLE-DHENKANAL,2023_EICCL_87248_3,CCE DKL R and B/25-2022-23,Construction of proposed 300 seater Auditorium of Athamallik NAC Odisha in the district of Angul,1.0,2110136.0,SACHINDRA KUMAR SAHU,INR,"55,942,340",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Affidavit, Machineries and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2106151,MESSERS DAKSHYA CONSTRUCTION,05-Apr-2023 05:55 PM,Rejected-Technical,Disqualified as per clause No 8(B) and113 (d) of DTCN,19-Apr-2023 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,2110136,SACHINDRA KUMAR SAHU,06-Apr-2023 02:46 PM,Accepted-AOC,Work has been awarded,08-Aug-2023 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,2110126,SANDIP KUMAR PADHI,06-Apr-2023 04:18 PM,Rejected-Technical,Disqualified as per clause No 7 (i) of DTCN,19-Apr-2023 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,2109691,SPAN INFRA BUILDERS PVT. LTD,05-Apr-2023 01:59 PM,Rejected-Technical,Disqualified as per clause No 7 (i) of DTCN,19-Apr-2023 02:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,2107755,SUKANT NAYAK,06-Apr-2023 11:35 AM,Rejected-AOC,2nd lowest in transparent lottery,08-Aug-2023 02:06 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
