Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,Bid admitted,Bishnu Prasada Khadanga,02-May-2023 07:07 PM,,BOQ Comparative Chart,BDO ATHAGARH PANCHAYAT SAMITI,Internal,,PRADEEP KUMAR SAHU,04-Aug-2023 05:48 PM,finsummary_433886.pdf (210.85 KB),08-Aug-2023,"INR 2,425,385",240.0,PRADEEP KUMAR SAHU,07-Aug-2023 12:15 PM,kulailo.pdf (493.00 KB),1,2118000,LAXMIDHAR JENA,20-Apr-2023 03:06 PM,Accepted-AOC,Issue of work order,07-Aug-2023 12:16 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||ATHAGARH Block,2023_PRBAH_87791_8,ABT02/2022-23,Construction of Day care sub Centre cum Health and Wellness centre at KULAILO,1.0,2118000.0,LAXMIDHAR JENA,INR,"2,425,385",BDO ATHAGARH PANCHAYAT SAMITI,Internal,,PRADEEP KUMAR SAHU,04-Aug-2023 05:23 PM,techsummary_433886.pdf (326.15 KB),AOC,Construction of Day care sub Centre cum Health and Wellness centre at KULAILO,Construction of Day care sub Centre cum Health and Wellness centre at KULAILO,Please refer Tender documents. ,NA ,"28,53,058",Civil Works - Buildings,NA ,Tender,90.0,240.0,KULAILO,754029.0,NA ,NA ,NA ,PANCHAYAT SAMITI ATHAGARH,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||ATHAGARH Block,ABT02/2022-23,2023_PRBAH_87791_8,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,"29,000",Yes,fixed,,Nil,Nil,BDO ATHAGARH,PANCHAYAT SAMITI ATHAGARH,13-Apr-2023 10:00 AM,02-May-2023 11:00 AM,13-Apr-2023 10:00 AM,01-May-2023 05:00 PM,13-Apr-2023 10:00 AM ,30-Apr-2023 03:00 PM ,13-Apr-2023 10:00 AM,01-May-2023 05:00 PM,"6,000",Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,2,2127536,M/S. RAJ RIYANSH CONSTRUCTIONS,01-May-2023 03:11 PM,Rejected-Finance,THROUGH TRANSPARENT LOTTERY,04-Aug-2023 05:48 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,2127533,SARITA SUBHADARSHINI SWAIN,01-May-2023 02:55 PM,Rejected-Finance,THROUGH TRANSPARENT LOTTERY,04-Aug-2023 05:48 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
