Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.xls,BOQ,"SE,BARPALI IRR.DIVISION.BARPALI","O/o SE,BARPALI IRR.DIVISION.BARPAL",17-Apr-2023 11:00 AM,28-Apr-2023 11:00 AM,17-Apr-2023 11:00 AM,27-Apr-2023 05:00 PM,NA ,NA ,17-Apr-2023 11:00 AM,27-Apr-2023 05:00 PM,"4,000",0.0,Nil,Nil,No,Renovation to Drainage Syphon at RD 6950m and Improvement within RD 5900 m to 7200 m of Kebar Distributary. under Lump Critical for the year 2023-24,Renovation to Drainage Syphon at RD 6950m and Improvement within RD 5900 m to 7200 m of Kebar Distributary. under Lump Critical for the year 2023-24,Please refer Tender documents. ,NA ,"8,48,991",Civil Works - Canal,NA ,Tender,90.0,45.0,BARPALI,768029.0,NA ,NA ,NA ,"O/o SE,BARPALI IRR.DIVISION.BARPALI",No ,No,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Barpali Canal Division Barpali",BIDT 01 TO 44 2023-24,2023_CEBBU_87887_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"9,000",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,31-May-2023,"INR 848,991",45.0,PRABHAS KUMAR RATH,05-Aug-2023 04:21 PM,11.pdf (144.00 KB),Work Order,1,2123561,AJAYA KUMAR BARIHA,27-Apr-2023 04:50 AM,Rejected-Finance,Unsuccessful in Lottery,31-May-2023 02:01 PM,"Superintending Engineer, Barpali Irrigation Division, Barpali.",Internal,"A.E.E. Estimator, D.A.O, Superintending Engineer.",PRABHAS KUMAR RATH,06-May-2023 05:31 PM,techsummary_434236.pdf (223.11 KB),"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Barpali Canal Division Barpali",2023_CEBBU_87887_11,BIDT 01 TO 44 2023-24,Renovation to Drainage Syphon at RD 6950m and Improvement within RD 5900 m to 7200 m of Kebar Distributary. under Lump Critical for the year 2023-24,"Superintending Engineer, Barpali Irrigation Division, Barpali.",Internal,"Estimator (AEE), Divisional Account Officer, Superintending Engineer.",PRABHAS KUMAR RATH,31-May-2023 02:01 PM,finsummary_434236.pdf (158.55 KB),Finance,Open Successfully,PRABHAS KUMAR RATH,06-May-2023 03:29 PM,finance_434236.pdf,BOQ Comparative Chart,1.0,2123887.0,BALARAM BARIHA,INR,"721,727",AOC
,,.pdf,"BID FEE,EMD,RC,PAN,GSTIN,AFFIDAVITS ETC AND OTHER DOCUMENT AS PER DTCN.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,2,2121002,ASHOK KUMAR SAHU,25-Apr-2023 11:30 AM,Rejected-Finance,Unsuccessful in Lottery,31-May-2023 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3,2123887,BALARAM BARIHA,27-Apr-2023 12:44 AM,Accepted-AOC,Work Order,05-Aug-2023 04:22 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4,2123348,DIBYA KUMAR MAJHI,26-Apr-2023 04:46 PM,Rejected-Finance,Unsuccessful in Lottery,31-May-2023 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,5,2123475,GAJANAN SAHU,27-Apr-2023 05:33 AM,Rejected-Finance,Unsuccessful in Lottery,31-May-2023 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,6,2122369,GODABARI PRADHAN,27-Apr-2023 09:56 AM,Rejected-Finance,Unsuccessful in Lottery,31-May-2023 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,7,2124147,JAYAPRAKASH NAYAK,27-Apr-2023 03:41 PM,Rejected-Finance,Unsuccessful in Lottery,31-May-2023 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,8,2117627,KSHITIPATI PADHAN,25-Apr-2023 06:39 PM,Rejected-Finance,Unsuccessful in Lottery,31-May-2023 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,9,2123510,M/S PRATIBHA CONSTRUCTION,27-Apr-2023 05:20 AM,Rejected-Finance,Unsuccessful in Lottery,31-May-2023 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,10,2124050,Mukesh Kumar Mallik,27-Apr-2023 10:23 AM,Rejected-Finance,Unsuccessful in Lottery,31-May-2023 02:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
