Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000",0.0,Nil,Nil,No,09-May-2023 10:00 AM,17-May-2023 11:00 AM,09-May-2023 10:00 AM,16-May-2023 05:00 PM,NA ,NA ,09-May-2023 10:00 AM,16-May-2023 05:00 PM,1.0,EMD Exemption Allowed,Fee,,"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||EE MI Divn. Nayagarh",BID IDENTIFICATION NO_SEMIDN_01_OF2023_24,2023_CEMIB_88763_9,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,Renovation of Chadheyapalli MIP in Odagaon Block of Nayagarh district under RRR grant for the year 2023-24.,Renovation of Chadheyapalli MIP in Odagaon Block of Nayagarh district under RRR grant for the year 2023-24.,Please refer Tender documents. ,NA ,,Civil Works - Others,NA ,Tender,90.0,180.0,"S.E M.I.Division, Nayagarh",752070.0,NA ,NA ,NA ,"S.E M.I.Division, Nayagarh",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"VALID CDMS,GST,PAN,REG CERTIFICATE, NO RELATION,AFFIDEFIT, OTHER DOCUMENT AS DTCN",1.0,ICICI BANK,"S.E M.I.Division, Nayagarh","S.E M.I.Division, Nayagarh","50,000",Yes,fixed,,Nil,Nil,AOC,Er. Manoj Kumar Pattnaik(SE),Internal,"Er. Manoj Kumar Pattnaik(SE), Rajesh Kumar(DAO), Er. Aswini Kumar Santha(AEE, Estr.), Er. Nibedita Nath(AE, Estr.).",Manoj Kumar Patnaik,27-Jul-2023 05:23 PM,techsummary_437158.pdf (167.27 KB),"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||EE MI Divn. Nayagarh",2023_CEMIB_88763_9,BID IDENTIFICATION NO_SEMIDN_01_OF2023_24,Renovation of Chadheyapalli MIP in Odagaon Block of Nayagarh district under RRR grant for the year 2023-24.,1.0,2140064.0,DEEPAK KUMAR MOHANTY,INR,"4,249,804.41",1,2138419,AMIT KUMAR SAHOO,14-May-2023 10:47 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,03-Aug-2023,"INR 4,249,804.41",180.0,Manoj Kumar Patnaik,04-Aug-2023 04:50 PM,9_AOC.pdf (800.00 KB),AOC,Er. Manoj Kumar Pattnaik(SE),Internal,"Er. Manoj Kumar Pattnaik(SE), Rajesh Kumar(DAO), Er. Aswini Kumar Santha(AEE, Estr.), Er. Nibedita Nath(AE, Estr.).",NIBEDITA NATH,28-Jul-2023 11:20 AM,finsummary_437158.pdf (167.92 KB),Finance,Out of total 48 nos of bidders 47 nos of bidders Technically qualified for opening of financial bid.,NIBEDITA NATH,27-Jul-2023 10:20 AM,finance_437158.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BILL OF QUANTITY,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,2139549,ANUPAMA PRADHAN,16-May-2023 11:31 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2138680,ARTABANDHU JENA,15-May-2023 05:30 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2139406,ASHUTOSH PRADHAN,15-May-2023 06:19 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2139956,ASUTOSH PRADHAN,16-May-2023 11:49 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,2138162,BISWAJIT BEHERA,14-May-2023 10:48 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,7,2140339,BISWAJIT MOHANTY,16-May-2023 03:24 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,8,2139441,CHANDAN KUMAR NAYAK,16-May-2023 07:04 AM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,9,2136539,D ANIL KUMAR DORA,16-May-2023 02:13 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,10,2139611,DEBADATTA KHATEI,15-May-2023 10:50 PM,Rejected-AOC,Unsuccessful as L2 bidder.,04-Aug-2023 04:53 PM,,,,,,,,,,,,,,,,,,,,AOC
