Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"11,800",0.0,Nil,Nil,No,1.0,2nd Corrigendum,Technical Bid,,"9,05,000",Yes,fixed,,Nil,Nil,"Construction of SFRC/RCC Pre-Cast Compound Wall over an area of Ac.795.85 of land at Gajamara, Dist. Dhenkanal.","Construction of SFRC/RCC Pre-Cast Compound Wall over an area of Ac.795.85 of land at Gajamara, Dist. Dhenkanal.",Please refer Tender documents. ,NA ,"9,04,96,740",Civil Works - Others,SFRC/ RCC pre-cast compound ,Tender,120.0,60.0,"Gajamara, Dist. Dhenkanal, Odisha.",759013.0,NA ,NA ,NA ,"IDCO Towers, Janpath, Bhubaneswar-751022",No ,No,Chief General Manager (Planning and Coordination),"Chief General Manager (Planning and Coordination), IDCO Towers, Janpath, Bhubaneswar-751022",1.0,Fee/PreQual/Technical,.pdf,"RC,PAN,GST,EPF,Experience, Affidavits,Turnover and all Other documents as per DTCN.",28-Mar-2023 02:15 PM,13-Apr-2023 11:30 AM,28-Mar-2023 02:15 PM,12-Apr-2023 05:00 PM,28-Mar-2023 02:15 PM ,10-Apr-2023 05:00 PM ,28-Mar-2023 02:15 PM,12-Apr-2023 05:00 PM,25-Apr-2023 04:00 PM,1.0,ICICI BANK,IDCO||IDCO||IDCO,PC/EST/E-176/2022-23,2023_IDCO_87300_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,1.0,2107690.0,Sachin Agarwal,INR,"81,456,116",22-Aug-2023,"INR 81,456,116",60.0,Debapriya Tripathy,22-Aug-2023 12:41 PM,agreement.pdf (1919.00 KB),Finance,Finance bids have been opened.,Debapriya Tripathy,25-Apr-2023 04:39 PM,finance_432551.pdf,BOQ Comparative Chart,IDCO||IDCO||IDCO,2023_IDCO_87300_1,PC/EST/E-176/2022-23,"Construction of SFRC/RCC Pre-Cast Compound Wall over an area of Ac.795.85 of land at Gajamara, Dist. Dhenkanal.",Technical,Technical Bids have been opened.,Debapriya Tripathy,13-Apr-2023 11:52 AM,technical_432551.pdf,CGM PC,Internal,CGM CIVIL CGM PC,Debapriya Tripathy,22-Aug-2023 12:31 PM,finsummary_432551.pdf (95.85 KB),CGM PC,Internal,JM PC EE DESIGN,Debapriya Tripathy,24-Apr-2023 03:58 PM,25-Apr-2023 04:00 PM,techsummary_432551.pdf (283.59 KB),1,2113079,DAD CONSTRUCTION PRIVATE LIMITED,12-Apr-2023 04:04 PM,Rejected-Technical,Disqualified,24-Apr-2023 03:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2107686,KL INFRABUILD PVT. LTD.,07-Apr-2023 11:53 AM,Rejected-Finance,Lottery winner 2,22-Aug-2023 12:31 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2108324,Pradeep Kishor Swain,02-Apr-2023 12:48 PM,Rejected-Technical,Disqualified,24-Apr-2023 03:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2107690,Sachin Agarwal,12-Apr-2023 01:41 PM,Accepted-AOC,L-1,22-Aug-2023 12:42 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2108454,Sanjaya Kumar Agrawal,09-Apr-2023 07:48 PM,Rejected-Technical,Disqualified,24-Apr-2023 03:58 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2112303,Santosh Sasmal,12-Apr-2023 04:39 PM,Rejected-Technical,Disqualified,24-Apr-2023 03:58 PM,AOC
