Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
MKMahanandaSuperintendingEngineer,Internal,Hari Singh Meena DAO GR-1 Rourkela R and B Division J A Rath AE Rourkela R and B Division,Prajna Prajwolita Parida,02-Aug-2023 12:28 PM,techsummary_430500.pdf (317.42 KB),EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,2023_EICCL_86728_2,BID ID 72 of 2022-23,"Improvement of road from Nilasaila College to Etwa market chowk at Jagda, Rourkela for the year 2022-23",1.0,2100393.0,VIVAAN AGENCY,INR,"911,076.73",1.0,2098785.0,JOSEPH MUNDA,15-Mar-2023 01:15 PM,Rejected-AOC,Not Qualified in the Lottary,02-Aug-2023 12:40 PM,02-Aug-2023,"INR 911,076.73",90.0,Prajna Prajwolita Parida,02-Aug-2023 12:39 PM,7202.pdf (317.00 KB),stood 1st lowest in transparent lottery. Agmt drawn and Work order issued,Finance,All the bidders submitted requisite documents,Prajna Prajwolita Parida,02-Aug-2023 12:25 PM,finance_430500.pdf,BOQ Comparative Chart,MKMahanandaSuperintendingEngineer,Internal,Hari Singh Meena DAO GR-1 Rourkela R and B Division J A Rath AE Rourkela R and B Division,Prajna Prajwolita Parida,02-Aug-2023 12:37 PM,finsummary_430500.pdf (317.42 KB),AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration certificate, Registration in CDMS, PAN Card, GSTIN Certificate, Affidavit etc",EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,BID ID 72 of 2022-23,2023_EICCL_86728_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,SuperintendingEngineer Rourkela RandBDivision,OfficeofSuperintendingEngineer Rourkela RandBDivision,"10,800",Yes,fixed,,Nil,Nil,"Improvement of road from Nilasaila College to Etwa market chowk at Jagda, Rourkela for the year 2022-23","Improvement of road from Nilasaila College to Etwa market chowk at Jagda, Rourkela for the year 2022-23",Please refer Tender documents. ,NA ,"10,71,700",Civil Works - Roads,NA ,Tender,90.0,90.0,Rourkela,769012.0,NA ,NA ,NA ,OfficeofSuperintendingEngineer Rourkela RandBDivis,No ,No,04-Mar-2023 06:00 PM,20-Mar-2023 11:00 AM,04-Mar-2023 06:00 PM,18-Mar-2023 05:00 PM,04-Mar-2023 06:00 PM ,17-Mar-2023 01:00 PM ,04-Mar-2023 06:00 PM,18-Mar-2023 05:00 PM,1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2.0,2100195.0,SABITA SWAIN,17-Mar-2023 09:59 PM,Rejected-AOC,Not Qualified in the Lottary,02-Aug-2023 12:40 PM,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"Financial instruments such as cost of tender paper, Affidavit etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,AOC
,,,,,,,,,,,,,,,3.0,2100393.0,VIVAAN AGENCY,18-Mar-2023 01:46 PM,Accepted-AOC,stood 1st lowest in transparent lottery. Agmt drawn and Work order issued,02-Aug-2023 12:40 PM,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"ExperienceCertificate,List of Machinaries,Lease Deeds,MOUwithelect. Cont.if required, Affidavit etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4.0,2099962.0,VIVEK GOND,17-Mar-2023 02:32 PM,Rejected-AOC,Not Qualified in the Lottary,02-Aug-2023 12:40 PM,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,"No Relation Certificate, Schedule-E, Schedule-F, Affidavit etc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
