S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,ICICI BANK,"4,720",0.0,Nil,Nil,No,COMMISSIONER,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR",Municipal Bodies||Brahmapur Municipal Corporation,BMC(BAM)/272/2023-23,2023_ORULB_86948_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,16-Mar-2023 03:00 PM,03-Apr-2023 11:30 AM,16-Mar-2023 03:00 PM,31-Mar-2023 05:00 PM,16-Mar-2023 03:00 PM ,23-Mar-2023 02:00 PM ,16-Mar-2023 03:00 PM,31-Mar-2023 05:00 PM,"6,143",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, REGISTRATION ETC AS PER DTCN",Earth filling for undulated and low level land for const. of Badminton Court at Subham Bihar in w. no. 15,Earth filling for undulated and low level land for const. of Badminton Court at Subham Bihar in w. no. 15,Please refer Tender documents. ,NA ,"6,14,258",Civil Works - Others,NA ,Tender,120.0,75.0,BERHAMPUR,760002.0,NA ,NA ,NA ,BERHAMPUR MUNICIPAL CORPORATION,No ,No,AOC,1,2105642,D. Pandaba Patro,28-Mar-2023 11:57 AM,Rejected-Finance,Rejected,25-Aug-2023 06:16 PM,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,25-Aug-2023 06:16 PM,finsummary_431258.pdf (190.29 KB),Finance,Admitted,Moningi Nageswara Subudhi,03-Apr-2023 07:59 PM,finance_431258.pdf,BOQ Comparative Chart,25-Aug-2023,"INR 614,258.06",75.0,Ranjan Kumar Panda,25-Aug-2023 06:20 PM,Aoc_272_5.pdf (149.00 KB),As per estimated rate,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,25-Aug-2023 06:10 PM,techsummary_431258.pdf (138.66 KB),1.0,2105679.0,Pramod Chandra Adhikari,INR,"614,258.06",Municipal Bodies||Brahmapur Municipal Corporation,2023_ORULB_86948_5,BMC(BAM)/272/2023-23,Earth filling for undulated and low level land for const. of Badminton Court at Subham Bihar in w. no. 15,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,AOC,2,2105679,Pramod Chandra Adhikari,28-Mar-2023 12:09 PM,Accepted-AOC,Admitted,25-Aug-2023 06:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2107947,Rubita Pradhan,31-Mar-2023 03:50 PM,Rejected-Finance,Rejected,25-Aug-2023 06:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
