Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Construction of road from Kantabada RD road to Saltara under CMRL in the Dist. of Khordha for the year 2022-23,Construction of road from Kantabada RD road to Saltara under CMRL in the Dist. of Khordha for the year 2022-23,Please refer Tender documents. ,NA ,"1,61,62,194",Civil Works - Roads,NA ,Tender,90.0,180.0,Bhubaneswar,751001.0,NA ,NA ,NA ,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",No ,No,"1,61,622",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"GSTIN, PAN, Registration Certificate","10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,Chief Construction Engineer,"O/o ChiefConstructionEngineer,CentralRWCircle,BBSR",1.0,"Due Date Extended - Due to some issues in accessing portals, all the tenders due for closing on 24-Mar-2023 have been extended by 24 hours as per System Malfunction Procedure. Inconvenience caused is deeply regretted.",Admin Corrigendum Date Extend,,CE RW I||RWCIRCLE-BHUBANESWAR,Tender Online CC-09 of 2023,2023_CERWI_86806_6,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,11-Mar-2023 06:55 PM,28-Mar-2023 11:00 AM,11-Mar-2023 06:55 PM,27-Mar-2023 05:00 PM,NA ,NA ,11-Mar-2023 06:55 PM,27-Mar-2023 05:00 PM,03-May-2023 11:00 AM,AOC,"Chief Construction Engineer CentralRWCircle,BBSR",Internal,SuperintendingEngineerRWDivision Nimapara SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyadarshini Dalai,28-Apr-2023 08:22 PM,03-May-2023 11:00 AM,techsummary_430761.pdf (128.49 KB),1.0,2104971.0,MANORANJAN RAUT,INR,"14,547,590",CE RW I||RWCIRCLE-BHUBANESWAR,2023_CERWI_86806_6,Tender Online CC-09 of 2023,Construction of road from Kantabada RD road to Saltara under CMRL in the Dist. of Khordha for the year 2022-23,Technical,QUALIFIED AND DISQUALIFIED LIST,Priyadarshini Dalai,28-Apr-2023 08:16 PM,technical_430761.pdf,1,2103099,BIPIN BIHARI BEHERA,24-Mar-2023 04:37 PM,Rejected-Technical,As per Clause No.2.1 (1) of the Eligibility Criteria of the General Instructions to Tenderers of the DTCN,28-Apr-2023 08:22 PM,Finance,Manoranjan Raut found successful in the transparent lottery system,Priyadarshini Dalai,02-Aug-2023 04:29 PM,finance_430761.pdf,BOQ Comparative Chart,"Chief Construction Engineer CentralRWCircle,BBSR",Internal,SuperintendingEngineerRWDivision Nimapara SrDAORWDivision Bhubaneswar PAtoChiefConstructionEngineerCentralRuralWorksCircleBBSR,Priyadarshini Dalai,02-Aug-2023 04:33 PM,finsummary_430761.pdf (128.49 KB),02-Aug-2023,"INR 14,547,590",180.0,Priyadarshini Dalai,02-Aug-2023 04:36 PM,KantabadaAgmtDetails.pdf (1983.00 KB),"Work order letter No.4804 dtd.22.06.23 and AGmt. NO.25 P1 of 2023-24 dtd.22.06.23 of Superintending Engineer, Rural Works Division, Bhubaneswar",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in Hand, Machineries, Affidavit of Correctness Certificate",,,,,,2.0,ICICI NEFT/RTGS,,,2.0,Date Corrigendum,Date,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2104971,MANORANJAN RAUT,27-Mar-2023 04:59 PM,Accepted-AOC,Accepted,02-Aug-2023 04:36 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"No Relationship Certificate, ATO, Work Experience and required documents as per DTCN",,,,,,,,,,3.0,Corrigendum,Other,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2101283,SATYAPRIYA PAIKARAY,24-Mar-2023 02:53 PM,Rejected-Finance,Other than winner,02-Aug-2023 04:33 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2102540,SURENDRA PRADHAN,23-Mar-2023 11:48 AM,Rejected-Finance,Other than winner,02-Aug-2023 04:33 PM,,,,,,,,,,,,,,,,,,,,AOC
