EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"8,25,000",Yes,fixed,,Nil,Nil,"10,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GSTIN, EMD, PAN, Valid RC",EIC-CIVIL||SERNB-CIRCLE-DHENKANAL,CCE DKL R and B/01-2023-24,2023_EICCL_88385_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"Construction of Satakosia Eco-Tourism Cottage at Baliput, in Cuttack District","Construction of Satakosia Eco- Tourism Cottage at Baliput, in Cuttack District",Please refer Tender documents ,NA ,"8,24,94,300",Civil Works - Buildings,NA ,Tender,90.0,270.0,Choudwar,754025.0,NA ,NA ,NA ,CCE Dhenkanal R and B Circle Dhenkanal,No ,No,CCE Dhenkanal R and B Circle Dhenkanal,CCE Dhenkanal R and B Circle Dhenkanal,25-Apr-2023 04:00 PM,10-May-2023 11:30 AM,25-Apr-2023 04:00 PM,09-May-2023 05:30 PM,25-Apr-2023 04:00 PM ,09-May-2023 05:00 PM ,25-Apr-2023 04:00 PM,09-May-2023 05:30 PM,20-May-2023 09:00 AM,1.0,ICICI BANK,AOC,AK Giri,Internal,Ak Ray MR Bal S Nayak,Ashok Kumar Giri,18-Aug-2023 01:16 PM,finsummary_435759.pdf (153.49 KB),18-Aug-2023,"INR 82,494,300.11",270.0,Ashok Kumar Giri,18-Aug-2023 01:19 PM,Eco_Cottage.pdf (65.00 KB),Agreement on dt. 03.08.2023,Technical,Opened,Lopamudra Priyadarsini,10-May-2023 12:25 PM,technical_435759.pdf,1.0,2134125.0,Gayatri Agency,08-May-2023 09:13 PM,Rejected-AOC,Quoted rate is in higher side,18-Aug-2023 01:20 PM,Finance,Opened,Lopamudra Priyadarsini,12-Jun-2023 11:38 AM,finance_435759.pdf,BOQ Comparative Chart,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL,2023_EICCL_88385_2,CCE DKL R and B/01-2023-24,"Construction of Satakosia Eco-Tourism Cottage at Baliput, in Cuttack District",1.0,2134231.0,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,INR,"74,253,120",Ashok Kumar Giri,Internal,PK Mohanty MR Bal S Singh PP Swain,Ashok Kumar Giri,18-May-2023 10:24 AM,20-May-2023 09:00 AM,techsummary_435759.pdf (429.36 KB),AOC
,,,,,,,,,,,,,.pdf,"Affidavit, Machineries and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,2.0,2134231.0,SAI SMRUTI INFRASTRUCTURE PVT. LTD.,09-May-2023 04:21 PM,Accepted-AOC,Works has been awarded,18-Aug-2023 01:20 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
