Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
ERPCDALAISE,Internal,ERTKMOHAPOATRAAEESRIMKMANOJDAO,Bibhuprasad Lenka,31-Aug-2023 01:00 PM,techsummary_441120.pdf (1429.22 KB),EIC-CIVIL||SERNB-CIRCLE-CENTRAL||EERNB-DIVN-V-BBSR,2023_EICCL_89848_2,TENDER CALL NOTICE NO.08 OF 2023-24,"S.R to OUTR College such as Renovation of Civil Engineering Department Class room of Room No.301, 302,307 and 308 for the year 2023-24 Composite work.",1.0,2165263.0,BIPIN BIHARI SUTAR,INR,"3,508,260",1,2165263,BIPIN BIHARI SUTAR,21-Jun-2023 04:14 PM,Accepted-AOC,WORK AWARDED,31-Aug-2023 01:08 PM,Finance,TOTAL SIX NUMBER BIDDERS WERE PARTICIPATED IN THE BAOVE BID AND THEIR DOCUMENTS ARE VIEWED.,Purna Chandra Dalai,22-Jun-2023 12:21 PM,finance_441120.pdf,BOQ Comparative Chart,ERPCDALAISE,Internal,ERTKMOHAPATRAAEESRIMKMANOJDAO,Bibhuprasad Lenka,31-Aug-2023 01:05 PM,finsummary_441120.pdf (1429.22 KB),31-Aug-2023,"INR 3,508,260",90.0,Bibhuprasad Lenka,31-Aug-2023 01:08 PM,AOC.pdf (1379.00 KB),AGREEMENT COPY UPLOAD,AOC,"41,269",Yes,percentage,1.0%,Nil,Nil,"S.R to OUTR College such as Renovation of Civil Engineering Department Class room of Room No.301, 302,307 and 308 for the year 2023-24 Composite work.","S.R to OUTR College such as Renovation of Civil Engineering Department Class room of Room No.301, 302,307 and 308 for the year 2023-24 Composite work.",Please refer Tender documents. ,NA ,"41,26,880",Civil Works - Buildings,NA ,Tender,90.0,90.0,Bhubaneswar,751001.0,NA ,NA ,NA ,"OFFICEOFTHES.E.BBSRRANDBDIVISIONNO.V,BBSR",No ,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"BID COST,RC, EMD PAN, GST ALL MACHINERIES, ALL AFFIDAVITS AS PER APPROVED DTCN",EIC-CIVIL||SERNB-CIRCLE-CENTRAL||EERNB-DIVN-V-BBSR,TENDER CALL NOTICE NO.08 OF 2023-24,2023_EICCL_89848_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,16-Jun-2023 05:00 PM,22-Jun-2023 11:30 AM,16-Jun-2023 05:00 PM,21-Jun-2023 05:00 PM,NA ,NA ,16-Jun-2023 05:00 PM,21-Jun-2023 05:00 PM,"S.E.BBSRRANDBDIVISIONNO.V,BBSR","OFFICE OF THE SUPERINTENDING ENGINEER, BHUBANESWAR RANDB DIVISION NO.V,BHUBANESWAR","6,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2165227,BISWAJIT BHUYAN,21-Jun-2023 03:53 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,31-Aug-2023 01:05 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2164740,DEBASIS PRADHAN,21-Jun-2023 04:13 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,31-Aug-2023 01:05 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,4,2162819,MANOJ KUMAR KANUNGO,19-Jun-2023 12:46 AM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,31-Aug-2023 01:05 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,5,2164679,NIBAS PRADHAN,21-Jun-2023 02:34 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,31-Aug-2023 01:05 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,6,2164731,SUBHRAJIT PRADHAN,21-Jun-2023 04:07 PM,Rejected-Finance,UNSUCCESSFUL THROUGH TRANSPARENT LOTTERY SYSTEM,31-Aug-2023 01:05 PM,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
